ID,mean,std,p50,p85
road13592,9.445000,3.167000,9.597000,12.559000
road13593,9.445000,3.167000,9.597000,12.559000
road13600,9.445000,3.167000,9.597000,12.559000
road13604,9.445000,3.167000,9.597000,12.559000
road13605,9.445000,3.167000,9.597000,12.559000
road13608,9.445000,3.167000,9.597000,12.559000
road1361,9.445000,3.167000,9.597000,12.559000
road13610,9.445000,3.167000,9.597000,12.559000
road13611,9.445000,3.167000,9.597000,12.559000
road13613,9.445000,3.167000,9.597000,12.559000
road13615,9.445000,3.167000,9.597000,12.559000
road13619,9.445000,3.167000,9.597000,12.559000
road13621,9.445000,3.167000,9.597000,12.559000
road13623,9.445000,3.167000,9.597000,12.559000
road13625,9.445000,3.167000,9.597000,12.559000
road13626,9.445000,3.167000,9.597000,12.559000
road13629,9.445000,3.167000,9.597000,12.559000
road1363,9.445000,3.167000,9.597000,12.559000
road13631,9.445000,3.167000,9.597000,12.559000
road13634,9.445000,3.167000,9.597000,12.559000
road13636,9.445000,3.167000,9.597000,12.559000
road13637,9.445000,3.167000,9.597000,12.559000
road13638,9.445000,3.167000,9.597000,12.559000
road13639,9.445000,3.167000,9.597000,12.559000
road1364,9.445000,3.167000,9.597000,12.559000
road13640,9.445000,3.167000,9.597000,12.559000
road13641,9.445000,3.167000,9.597000,12.559000
road13643,9.445000,3.167000,9.597000,12.559000
road13644,9.445000,3.167000,9.597000,12.559000
road13646,9.445000,3.167000,9.597000,12.559000
road1365,9.445000,3.167000,9.597000,12.559000
road13664,9.445000,3.167000,9.597000,12.559000
road13665,9.445000,3.167000,9.597000,12.559000
road13669,9.445000,3.167000,9.597000,12.559000
road1367,9.445000,3.167000,9.597000,12.559000
road13670,9.445000,3.167000,9.597000,12.559000
road13674,9.445000,3.167000,9.597000,12.559000
road13676,9.445000,3.167000,9.597000,12.559000
road13678,9.445000,3.167000,9.597000,12.559000
road1368,9.445000,3.167000,9.597000,12.559000
road1369,9.445000,3.167000,9.597000,12.559000
road13692,9.445000,3.167000,9.597000,12.559000
road13693,9.445000,3.167000,9.597000,12.559000
road13694,9.445000,3.167000,9.597000,12.559000
road13696,9.445000,3.167000,9.597000,12.559000
road13699,9.445000,3.167000,9.597000,12.559000
road137,9.445000,3.167000,9.597000,12.559000
road13700,9.445000,3.167000,9.597000,12.559000
road13705,9.445000,3.167000,9.597000,12.559000
road13707,9.445000,3.167000,9.597000,12.559000
road13708,9.445000,3.167000,9.597000,12.559000
road13709,9.445000,3.167000,9.597000,12.559000
road13710,9.445000,3.167000,9.597000,12.559000
road13714,9.445000,3.167000,9.597000,12.559000
road13717,9.445000,3.167000,9.597000,12.559000
road13718,9.445000,3.167000,9.597000,12.559000
road1372,9.445000,3.167000,9.597000,12.559000
road13722,9.445000,3.167000,9.597000,12.559000
road13734,9.445000,3.167000,9.597000,12.559000
road13735,9.445000,3.167000,9.597000,12.559000
road13736,9.445000,3.167000,9.597000,12.559000
road13737,9.445000,3.167000,9.597000,12.559000
road13740,9.445000,3.167000,9.597000,12.559000
road13742,9.445000,3.167000,9.597000,12.559000
road13743,9.445000,3.167000,9.597000,12.559000
road13744,9.445000,3.167000,9.597000,12.559000
road13751,9.445000,3.167000,9.597000,12.559000
road13753,9.445000,3.167000,9.597000,12.559000
road13760,9.445000,3.167000,9.597000,12.559000
road13762,9.445000,3.167000,9.597000,12.559000
road13764,9.445000,3.167000,9.597000,12.559000
road13765,9.445000,3.167000,9.597000,12.559000
road13768,9.445000,3.167000,9.597000,12.559000
road13769,9.445000,3.167000,9.597000,12.559000
road13770,9.445000,3.167000,9.597000,12.559000
road13772,9.445000,3.167000,9.597000,12.559000
road13773,9.445000,3.167000,9.597000,12.559000
road13774,9.445000,3.167000,9.597000,12.559000
road13775,9.445000,3.167000,9.597000,12.559000
road13777,9.445000,3.167000,9.597000,12.559000
road1378,9.445000,3.167000,9.597000,12.559000
road13782,9.445000,3.167000,9.597000,12.559000
road13784,9.445000,3.167000,9.597000,12.559000
road1379,9.445000,3.167000,9.597000,12.559000
road13793,9.445000,3.167000,9.597000,12.559000
road13798,9.445000,3.167000,9.597000,12.559000
road13808,9.445000,3.167000,9.597000,12.559000
road13809,9.445000,3.167000,9.597000,12.559000
road13813,9.445000,3.167000,9.597000,12.559000
road13817,9.445000,3.167000,9.597000,12.559000
road13821,9.445000,3.167000,9.597000,12.559000
road13823,9.445000,3.167000,9.597000,12.559000
road13825,9.445000,3.167000,9.597000,12.559000
road13826,9.445000,3.167000,9.597000,12.559000
road13828,9.445000,3.167000,9.597000,12.559000
road13829,9.445000,3.167000,9.597000,12.559000
road13833,9.445000,3.167000,9.597000,12.559000
road13838,9.445000,3.167000,9.597000,12.559000
road13841,9.445000,3.167000,9.597000,12.559000
road13842,9.445000,3.167000,9.597000,12.559000
road13845,9.445000,3.167000,9.597000,12.559000
road13847,9.445000,3.167000,9.597000,12.559000
road13848,9.445000,3.167000,9.597000,12.559000
road13849,9.445000,3.167000,9.597000,12.559000
road13851,9.445000,3.167000,9.597000,12.559000
road13852,9.445000,3.167000,9.597000,12.559000
road13853,9.445000,3.167000,9.597000,12.559000
road13854,9.445000,3.167000,9.597000,12.559000
road13863,9.445000,3.167000,9.597000,12.559000
road13865,9.445000,3.167000,9.597000,12.559000
road13867,9.445000,3.167000,9.597000,12.559000
road13869,9.445000,3.167000,9.597000,12.559000
road1387,9.445000,3.167000,9.597000,12.559000
road13871,9.445000,3.167000,9.597000,12.559000
road13875,9.445000,3.167000,9.597000,12.559000
road13878,9.445000,3.167000,9.597000,12.559000
road13879,9.445000,3.167000,9.597000,12.559000
road13880,9.445000,3.167000,9.597000,12.559000
road1389,9.445000,3.167000,9.597000,12.559000
road13890,9.445000,3.167000,9.597000,12.559000
road13896,9.445000,3.167000,9.597000,12.559000
road13898,9.445000,3.167000,9.597000,12.559000
road13899,9.445000,3.167000,9.597000,12.559000
road139,9.445000,3.167000,9.597000,12.559000
road13900,9.445000,3.167000,9.597000,12.559000
road13901,9.445000,3.167000,9.597000,12.559000
road13902,9.445000,3.167000,9.597000,12.559000
road13903,9.445000,3.167000,9.597000,12.559000
road13904,9.445000,3.167000,9.597000,12.559000
road13914,9.445000,3.167000,9.597000,12.559000
road13915,9.445000,3.167000,9.597000,12.559000
road13919,9.445000,3.167000,9.597000,12.559000
road13924,9.445000,3.167000,9.597000,12.559000
road13926,9.445000,3.167000,9.597000,12.559000
road13939,9.445000,3.167000,9.597000,12.559000
road13944,9.445000,3.167000,9.597000,12.559000
road13954,9.445000,3.167000,9.597000,12.559000
road13957,9.445000,3.167000,9.597000,12.559000
road13962,9.445000,3.167000,9.597000,12.559000
road13969,9.445000,3.167000,9.597000,12.559000
road13973,9.445000,3.167000,9.597000,12.559000
road13974,9.445000,3.167000,9.597000,12.559000
road13977,9.445000,3.167000,9.597000,12.559000
road1398,9.445000,3.167000,9.597000,12.559000
road13980,9.445000,3.167000,9.597000,12.559000
road1399,9.445000,3.167000,9.597000,12.559000
road13990,9.445000,3.167000,9.597000,12.559000
road13995,9.445000,3.167000,9.597000,12.559000
road14,9.445000,3.167000,9.597000,12.559000
road140,9.445000,3.167000,9.597000,12.559000
road14002,9.445000,3.167000,9.597000,12.559000
road14004,9.445000,3.167000,9.597000,12.559000
road1401,9.445000,3.167000,9.597000,12.559000
road14013,9.445000,3.167000,9.597000,12.559000
road14020,9.445000,3.167000,9.597000,12.559000
road14021,9.445000,3.167000,9.597000,12.559000
road14026,9.445000,3.167000,9.597000,12.559000
road14027,9.445000,3.167000,9.597000,12.559000
road14028,9.445000,3.167000,9.597000,12.559000
road14029,9.445000,3.167000,9.597000,12.559000
road1403,9.445000,3.167000,9.597000,12.559000
road14030,9.445000,3.167000,9.597000,12.559000
road14034,9.445000,3.167000,9.597000,12.559000
road14035,9.445000,3.167000,9.597000,12.559000
road14036,9.445000,3.167000,9.597000,12.559000
road14037,9.445000,3.167000,9.597000,12.559000
road14039,9.445000,3.167000,9.597000,12.559000
road1404,9.445000,3.167000,9.597000,12.559000
road14040,9.445000,3.167000,9.597000,12.559000
road14042,9.445000,3.167000,9.597000,12.559000
road14043,9.445000,3.167000,9.597000,12.559000
road14044,9.445000,3.167000,9.597000,12.559000
road14045,9.445000,3.167000,9.597000,12.559000
road14047,9.445000,3.167000,9.597000,12.559000
road14048,9.445000,3.167000,9.597000,12.559000
road14049,9.445000,3.167000,9.597000,12.559000
road1405,9.445000,3.167000,9.597000,12.559000
road14050,9.445000,3.167000,9.597000,12.559000
road14051,9.445000,3.167000,9.597000,12.559000
road14054,9.445000,3.167000,9.597000,12.559000
road14055,9.445000,3.167000,9.597000,12.559000
road14056,9.445000,3.167000,9.597000,12.559000
road14058,9.445000,3.167000,9.597000,12.559000
road14059,9.445000,3.167000,9.597000,12.559000
road14060,9.445000,3.167000,9.597000,12.559000
road14062,9.445000,3.167000,9.597000,12.559000
road14063,9.445000,3.167000,9.597000,12.559000
road14065,9.445000,3.167000,9.597000,12.559000
road14067,9.445000,3.167000,9.597000,12.559000
road1407,9.445000,3.167000,9.597000,12.559000
road14073,9.445000,3.167000,9.597000,12.559000
road14078,9.445000,3.167000,9.597000,12.559000
road1408,9.445000,3.167000,9.597000,12.559000
road14080,9.445000,3.167000,9.597000,12.559000
road14089,9.445000,3.167000,9.597000,12.559000
road14091,9.445000,3.167000,9.597000,12.559000
road14098,9.445000,3.167000,9.597000,12.559000
road1410,9.445000,3.167000,9.597000,12.559000
road14101,9.445000,3.167000,9.597000,12.559000
road14102,9.445000,3.167000,9.597000,12.559000
road14104,9.445000,3.167000,9.597000,12.559000
road14105,9.445000,3.167000,9.597000,12.559000
road14107,9.445000,3.167000,9.597000,12.559000
road14108,9.445000,3.167000,9.597000,12.559000
road14109,9.445000,3.167000,9.597000,12.559000
road1411,9.445000,3.167000,9.597000,12.559000
road14110,9.445000,3.167000,9.597000,12.559000
road14111,9.445000,3.167000,9.597000,12.559000
road14112,9.445000,3.167000,9.597000,12.559000
road14113,9.445000,3.167000,9.597000,12.559000
road14114,9.445000,3.167000,9.597000,12.559000
road14115,9.445000,3.167000,9.597000,12.559000
road14117,9.445000,3.167000,9.597000,12.559000
road14119,9.445000,3.167000,9.597000,12.559000
road14122,9.445000,3.167000,9.597000,12.559000
road14123,9.445000,3.167000,9.597000,12.559000
road14125,9.445000,3.167000,9.597000,12.559000
road14126,9.445000,3.167000,9.597000,12.559000
road14128,9.445000,3.167000,9.597000,12.559000
road14129,9.445000,3.167000,9.597000,12.559000
road14130,9.445000,3.167000,9.597000,12.559000
road14131,9.445000,3.167000,9.597000,12.559000
road14133,9.445000,3.167000,9.597000,12.559000
road14134,9.445000,3.167000,9.597000,12.559000
road14135,9.445000,3.167000,9.597000,12.559000
road14136,9.445000,3.167000,9.597000,12.559000
road14140,9.445000,3.167000,9.597000,12.559000
road14141,9.445000,3.167000,9.597000,12.559000
road14160,9.445000,3.167000,9.597000,12.559000
road14163,9.445000,3.167000,9.597000,12.559000
road14169,9.445000,3.167000,9.597000,12.559000
road14172,9.445000,3.167000,9.597000,12.559000
road14173,9.445000,3.167000,9.597000,12.559000
road14175,9.445000,3.167000,9.597000,12.559000
road14177,9.445000,3.167000,9.597000,12.559000
road14179,9.445000,3.167000,9.597000,12.559000
road1418,9.445000,3.167000,9.597000,12.559000
road14180,9.445000,3.167000,9.597000,12.559000
road14182,9.445000,3.167000,9.597000,12.559000
road14183,9.445000,3.167000,9.597000,12.559000
road14184,9.445000,3.167000,9.597000,12.559000
road14188,9.445000,3.167000,9.597000,12.559000
road1420,9.445000,3.167000,9.597000,12.559000
road14204,9.445000,3.167000,9.597000,12.559000
road14207,9.445000,3.167000,9.597000,12.559000
road14208,9.445000,3.167000,9.597000,12.559000
road14209,9.445000,3.167000,9.597000,12.559000
road14212,9.445000,3.167000,9.597000,12.559000
road14213,9.445000,3.167000,9.597000,12.559000
road14221,9.445000,3.167000,9.597000,12.559000
road14222,9.445000,3.167000,9.597000,12.559000
road14224,9.445000,3.167000,9.597000,12.559000
road14225,9.445000,3.167000,9.597000,12.559000
road14227,9.445000,3.167000,9.597000,12.559000
road14229,9.445000,3.167000,9.597000,12.559000
road14231,9.445000,3.167000,9.597000,12.559000
road14233,9.445000,3.167000,9.597000,12.559000
road14237,9.445000,3.167000,9.597000,12.559000
road14239,9.445000,3.167000,9.597000,12.559000
road14240,9.445000,3.167000,9.597000,12.559000
road14242,9.445000,3.167000,9.597000,12.559000
road14243,9.445000,3.167000,9.597000,12.559000
road14264,9.445000,3.167000,9.597000,12.559000
road14265,9.445000,3.167000,9.597000,12.559000
road14267,9.445000,3.167000,9.597000,12.559000
road14269,9.445000,3.167000,9.597000,12.559000
road14271,9.445000,3.167000,9.597000,12.559000
road14272,9.445000,3.167000,9.597000,12.559000
road14273,9.445000,3.167000,9.597000,12.559000
road14274,9.445000,3.167000,9.597000,12.559000
road14281,9.445000,3.167000,9.597000,12.559000
road14283,9.445000,3.167000,9.597000,12.559000
road14284,9.445000,3.167000,9.597000,12.559000
road14286,9.445000,3.167000,9.597000,12.559000
road14287,9.445000,3.167000,9.597000,12.559000
road14288,9.445000,3.167000,9.597000,12.559000
road14289,9.445000,3.167000,9.597000,12.559000
road14290,9.445000,3.167000,9.597000,12.559000
road14291,9.445000,3.167000,9.597000,12.559000
road14292,9.445000,3.167000,9.597000,12.559000
road14295,9.445000,3.167000,9.597000,12.559000
road14298,9.445000,3.167000,9.597000,12.559000
road14299,9.445000,3.167000,9.597000,12.559000
road143,9.445000,3.167000,9.597000,12.559000
road14300,9.445000,3.167000,9.597000,12.559000
road14302,9.445000,3.167000,9.597000,12.559000
road14303,9.445000,3.167000,9.597000,12.559000
road14304,9.445000,3.167000,9.597000,12.559000
road14305,9.445000,3.167000,9.597000,12.559000
road14307,9.445000,3.167000,9.597000,12.559000
road14308,9.445000,3.167000,9.597000,12.559000
road14309,9.445000,3.167000,9.597000,12.559000
road14310,9.445000,3.167000,9.597000,12.559000
road14314,9.445000,3.167000,9.597000,12.559000
road14316,9.445000,3.167000,9.597000,12.559000
road14319,9.445000,3.167000,9.597000,12.559000
road14320,9.445000,3.167000,9.597000,12.559000
road14322,9.445000,3.167000,9.597000,12.559000
road14324,9.445000,3.167000,9.597000,12.559000
road1433,9.445000,3.167000,9.597000,12.559000
road14331,9.445000,3.167000,9.597000,12.559000
road14332,9.445000,3.167000,9.597000,12.559000
road14335,9.445000,3.167000,9.597000,12.559000
road14337,9.445000,3.167000,9.597000,12.559000
road14339,9.445000,3.167000,9.597000,12.559000
road1434,9.445000,3.167000,9.597000,12.559000
road14340,9.445000,3.167000,9.597000,12.559000
road14341,9.445000,3.167000,9.597000,12.559000
road14348,9.445000,3.167000,9.597000,12.559000
road14350,9.445000,3.167000,9.597000,12.559000
road14352,9.445000,3.167000,9.597000,12.559000
road1437,9.445000,3.167000,9.597000,12.559000
road14376,9.445000,3.167000,9.597000,12.559000
road14378,9.445000,3.167000,9.597000,12.559000
road14380,9.445000,3.167000,9.597000,12.559000
road14381,9.445000,3.167000,9.597000,12.559000
road14382,9.445000,3.167000,9.597000,12.559000
road14386,9.445000,3.167000,9.597000,12.559000
road14388,9.445000,3.167000,9.597000,12.559000
road14389,9.445000,3.167000,9.597000,12.559000
road1439,9.445000,3.167000,9.597000,12.559000
road14390,9.445000,3.167000,9.597000,12.559000
road14391,9.445000,3.167000,9.597000,12.559000
road14392,9.445000,3.167000,9.597000,12.559000
road14393,9.445000,3.167000,9.597000,12.559000
road14397,9.445000,3.167000,9.597000,12.559000
road14398,9.445000,3.167000,9.597000,12.559000
road14399,9.445000,3.167000,9.597000,12.559000
road144,9.445000,3.167000,9.597000,12.559000
road1440,9.445000,3.167000,9.597000,12.559000
road14401,9.445000,3.167000,9.597000,12.559000
road14404,9.445000,3.167000,9.597000,12.559000
road14405,9.445000,3.167000,9.597000,12.559000
road14407,9.445000,3.167000,9.597000,12.559000
road14408,9.445000,3.167000,9.597000,12.559000
road14410,9.445000,3.167000,9.597000,12.559000
road14412,9.445000,3.167000,9.597000,12.559000
road1442,9.445000,3.167000,9.597000,12.559000
road14424,9.445000,3.167000,9.597000,12.559000
road1443,9.445000,3.167000,9.597000,12.559000
road14432,9.445000,3.167000,9.597000,12.559000
road14434,9.445000,3.167000,9.597000,12.559000
road14439,9.445000,3.167000,9.597000,12.559000
road14443,9.445000,3.167000,9.597000,12.559000
road14444,9.445000,3.167000,9.597000,12.559000
road14445,9.445000,3.167000,9.597000,12.559000
road14446,9.445000,3.167000,9.597000,12.559000
road14447,9.445000,3.167000,9.597000,12.559000
road14449,9.445000,3.167000,9.597000,12.559000
road14450,9.445000,3.167000,9.597000,12.559000
road14451,9.445000,3.167000,9.597000,12.559000
road14452,9.445000,3.167000,9.597000,12.559000
road14453,9.445000,3.167000,9.597000,12.559000
road14454,9.445000,3.167000,9.597000,12.559000
road14456,9.445000,3.167000,9.597000,12.559000
road14457,9.445000,3.167000,9.597000,12.559000
road14465,9.445000,3.167000,9.597000,12.559000
road14466,9.445000,3.167000,9.597000,12.559000
road14467,9.445000,3.167000,9.597000,12.559000
road14470,9.445000,3.167000,9.597000,12.559000
road14471,9.445000,3.167000,9.597000,12.559000
road14473,9.445000,3.167000,9.597000,12.559000
road14474,9.445000,3.167000,9.597000,12.559000
road14475,9.445000,3.167000,9.597000,12.559000
road14477,9.445000,3.167000,9.597000,12.559000
road14478,9.445000,3.167000,9.597000,12.559000
road14479,9.445000,3.167000,9.597000,12.559000
road14483,9.445000,3.167000,9.597000,12.559000
road14484,9.445000,3.167000,9.597000,12.559000
road14485,9.445000,3.167000,9.597000,12.559000
road14486,9.445000,3.167000,9.597000,12.559000
road14488,9.445000,3.167000,9.597000,12.559000
road14489,9.445000,3.167000,9.597000,12.559000
road14491,9.445000,3.167000,9.597000,12.559000
road14492,9.445000,3.167000,9.597000,12.559000
road14494,9.445000,3.167000,9.597000,12.559000
road14495,9.445000,3.167000,9.597000,12.559000
road14496,9.445000,3.167000,9.597000,12.559000
road14499,9.445000,3.167000,9.597000,12.559000
road145,9.445000,3.167000,9.597000,12.559000
road14500,9.445000,3.167000,9.597000,12.559000
road14511,9.445000,3.167000,9.597000,12.559000
road14512,9.445000,3.167000,9.597000,12.559000
road14516,9.445000,3.167000,9.597000,12.559000
road14517,9.445000,3.167000,9.597000,12.559000
road14518,9.445000,3.167000,9.597000,12.559000
road14519,9.445000,3.167000,9.597000,12.559000
road14523,9.445000,3.167000,9.597000,12.559000
road14527,9.445000,3.167000,9.597000,12.559000
road14529,9.445000,3.167000,9.597000,12.559000
road14532,9.445000,3.167000,9.597000,12.559000
road14537,9.445000,3.167000,9.597000,12.559000
road14543,9.445000,3.167000,9.597000,12.559000
road14547,9.445000,3.167000,9.597000,12.559000
road14552,9.445000,3.167000,9.597000,12.559000
road14554,9.445000,3.167000,9.597000,12.559000
road14570,9.445000,3.167000,9.597000,12.559000
road14571,9.445000,3.167000,9.597000,12.559000
road14573,9.445000,3.167000,9.597000,12.559000
road14574,9.445000,3.167000,9.597000,12.559000
road14575,9.445000,3.167000,9.597000,12.559000
road14577,9.445000,3.167000,9.597000,12.559000
road14580,9.445000,3.167000,9.597000,12.559000
road14581,9.445000,3.167000,9.597000,12.559000
road14585,9.445000,3.167000,9.597000,12.559000
road14588,9.445000,3.167000,9.597000,12.559000
road14589,9.445000,3.167000,9.597000,12.559000
road14590,9.445000,3.167000,9.597000,12.559000
road14591,9.445000,3.167000,9.597000,12.559000
road14592,9.445000,3.167000,9.597000,12.559000
road14594,9.445000,3.167000,9.597000,12.559000
road14595,9.445000,3.167000,9.597000,12.559000
road14600,9.445000,3.167000,9.597000,12.559000
road14601,9.445000,3.167000,9.597000,12.559000
road14603,9.445000,3.167000,9.597000,12.559000
road14604,9.445000,3.167000,9.597000,12.559000
road14608,9.445000,3.167000,9.597000,12.559000
road14612,9.445000,3.167000,9.597000,12.559000
road14619,9.445000,3.167000,9.597000,12.559000
road14622,9.445000,3.167000,9.597000,12.559000
road14624,9.445000,3.167000,9.597000,12.559000
road14626,9.445000,3.167000,9.597000,12.559000
road14627,9.445000,3.167000,9.597000,12.559000
road14629,9.445000,3.167000,9.597000,12.559000
road14630,9.445000,3.167000,9.597000,12.559000
road14631,9.445000,3.167000,9.597000,12.559000
road14632,9.445000,3.167000,9.597000,12.559000
road14633,9.445000,3.167000,9.597000,12.559000
road14636,9.445000,3.167000,9.597000,12.559000
road14638,9.445000,3.167000,9.597000,12.559000
road1464,9.445000,3.167000,9.597000,12.559000
road14640,9.445000,3.167000,9.597000,12.559000
road14641,9.445000,3.167000,9.597000,12.559000
road14642,9.445000,3.167000,9.597000,12.559000
road14644,9.445000,3.167000,9.597000,12.559000
road14645,9.445000,3.167000,9.597000,12.559000
road14646,9.445000,3.167000,9.597000,12.559000
road14648,9.445000,3.167000,9.597000,12.559000
road14649,9.445000,3.167000,9.597000,12.559000
road14651,9.445000,3.167000,9.597000,12.559000
road14652,9.445000,3.167000,9.597000,12.559000
road14653,9.445000,3.167000,9.597000,12.559000
road14661,9.445000,3.167000,9.597000,12.559000
road14672,9.445000,3.167000,9.597000,12.559000
road14674,9.445000,3.167000,9.597000,12.559000
road14676,9.445000,3.167000,9.597000,12.559000
road14679,9.445000,3.167000,9.597000,12.559000
road14681,9.445000,3.167000,9.597000,12.559000
road14683,9.445000,3.167000,9.597000,12.559000
road14684,9.445000,3.167000,9.597000,12.559000
road14685,9.445000,3.167000,9.597000,12.559000
road14686,9.445000,3.167000,9.597000,12.559000
road14688,9.445000,3.167000,9.597000,12.559000
road14690,9.445000,3.167000,9.597000,12.559000
road14691,9.445000,3.167000,9.597000,12.559000
road14694,9.445000,3.167000,9.597000,12.559000
road14695,9.445000,3.167000,9.597000,12.559000
road14696,9.445000,3.167000,9.597000,12.559000
road14698,9.445000,3.167000,9.597000,12.559000
road147,9.445000,3.167000,9.597000,12.559000
road14700,9.445000,3.167000,9.597000,12.559000
road14701,9.445000,3.167000,9.597000,12.559000
road14702,9.445000,3.167000,9.597000,12.559000
road14704,9.445000,3.167000,9.597000,12.559000
road14705,9.445000,3.167000,9.597000,12.559000
road14706,9.445000,3.167000,9.597000,12.559000
road14708,9.445000,3.167000,9.597000,12.559000
road14712,9.445000,3.167000,9.597000,12.559000
road14714,9.445000,3.167000,9.597000,12.559000
road14715,9.445000,3.167000,9.597000,12.559000
road14716,9.445000,3.167000,9.597000,12.559000
road14718,9.445000,3.167000,9.597000,12.559000
road14720,9.445000,3.167000,9.597000,12.559000
road14722,9.445000,3.167000,9.597000,12.559000
road14728,9.445000,3.167000,9.597000,12.559000
road14729,9.445000,3.167000,9.597000,12.559000
road14732,9.445000,3.167000,9.597000,12.559000
road14733,9.445000,3.167000,9.597000,12.559000
road14735,9.445000,3.167000,9.597000,12.559000
road14736,9.445000,3.167000,9.597000,12.559000
road14738,9.445000,3.167000,9.597000,12.559000
road14739,9.445000,3.167000,9.597000,12.559000
road1474,9.445000,3.167000,9.597000,12.559000
road14741,9.445000,3.167000,9.597000,12.559000
road14742,9.445000,3.167000,9.597000,12.559000
road14743,9.445000,3.167000,9.597000,12.559000
road14745,9.445000,3.167000,9.597000,12.559000
road14748,9.445000,3.167000,9.597000,12.559000
road14764,9.445000,3.167000,9.597000,12.559000
road14774,9.445000,3.167000,9.597000,12.559000
road14775,9.445000,3.167000,9.597000,12.559000
road14778,9.445000,3.167000,9.597000,12.559000
road14783,9.445000,3.167000,9.597000,12.559000
road14785,9.445000,3.167000,9.597000,12.559000
road14787,9.445000,3.167000,9.597000,12.559000
road14788,9.445000,3.167000,9.597000,12.559000
road1479,9.445000,3.167000,9.597000,12.559000
road14792,9.445000,3.167000,9.597000,12.559000
road14797,9.445000,3.167000,9.597000,12.559000
road14798,9.445000,3.167000,9.597000,12.559000
road14800,9.445000,3.167000,9.597000,12.559000
road14801,9.445000,3.167000,9.597000,12.559000
road14805,9.445000,3.167000,9.597000,12.559000
road14807,9.445000,3.167000,9.597000,12.559000
road14810,9.445000,3.167000,9.597000,12.559000
road14811,9.445000,3.167000,9.597000,12.559000
road14815,9.445000,3.167000,9.597000,12.559000
road14816,9.445000,3.167000,9.597000,12.559000
road14819,9.445000,3.167000,9.597000,12.559000
road14821,9.445000,3.167000,9.597000,12.559000
road14822,9.445000,3.167000,9.597000,12.559000
road14824,9.445000,3.167000,9.597000,12.559000
road14825,9.445000,3.167000,9.597000,12.559000
road14826,9.445000,3.167000,9.597000,12.559000
road14829,9.445000,3.167000,9.597000,12.559000
road14833,9.445000,3.167000,9.597000,12.559000
road14837,9.445000,3.167000,9.597000,12.559000
road14839,9.445000,3.167000,9.597000,12.559000
road14840,9.445000,3.167000,9.597000,12.559000
road14842,9.445000,3.167000,9.597000,12.559000
road14843,9.445000,3.167000,9.597000,12.559000
road14847,9.445000,3.167000,9.597000,12.559000
road1485,9.445000,3.167000,9.597000,12.559000
road14855,9.445000,3.167000,9.597000,12.559000
road14856,9.445000,3.167000,9.597000,12.559000
road14858,9.445000,3.167000,9.597000,12.559000
road14859,9.445000,3.167000,9.597000,12.559000
road14861,9.445000,3.167000,9.597000,12.559000
road14862,9.445000,3.167000,9.597000,12.559000
road14863,9.445000,3.167000,9.597000,12.559000
road14865,9.445000,3.167000,9.597000,12.559000
road14866,9.445000,3.167000,9.597000,12.559000
road14867,9.445000,3.167000,9.597000,12.559000
road14868,9.445000,3.167000,9.597000,12.559000
road14870,9.445000,3.167000,9.597000,12.559000
road14871,9.445000,3.167000,9.597000,12.559000
road14872,9.445000,3.167000,9.597000,12.559000
road14873,9.445000,3.167000,9.597000,12.559000
road14875,9.445000,3.167000,9.597000,12.559000
road14876,9.445000,3.167000,9.597000,12.559000
road1488,9.445000,3.167000,9.597000,12.559000
road14883,9.445000,3.167000,9.597000,12.559000
road14884,9.445000,3.167000,9.597000,12.559000
road14885,9.445000,3.167000,9.597000,12.559000
road14887,9.445000,3.167000,9.597000,12.559000
road14888,9.445000,3.167000,9.597000,12.559000
road14889,9.445000,3.167000,9.597000,12.559000
road14890,9.445000,3.167000,9.597000,12.559000
road14892,9.445000,3.167000,9.597000,12.559000
road14902,9.445000,3.167000,9.597000,12.559000
road14906,9.445000,3.167000,9.597000,12.559000
road14908,9.445000,3.167000,9.597000,12.559000
road14910,9.445000,3.167000,9.597000,12.559000
road14911,9.445000,3.167000,9.597000,12.559000
road14914,9.445000,3.167000,9.597000,12.559000
road14915,9.445000,3.167000,9.597000,12.559000
road14916,9.445000,3.167000,9.597000,12.559000
road14919,9.445000,3.167000,9.597000,12.559000
road1492,9.445000,3.167000,9.597000,12.559000
road14921,9.445000,3.167000,9.597000,12.559000
road14926,9.445000,3.167000,9.597000,12.559000
road14938,9.445000,3.167000,9.597000,12.559000
road14941,9.445000,3.167000,9.597000,12.559000
road14942,9.445000,3.167000,9.597000,12.559000
road14947,9.445000,3.167000,9.597000,12.559000
road14949,9.445000,3.167000,9.597000,12.559000
road14952,9.445000,3.167000,9.597000,12.559000
road14953,9.445000,3.167000,9.597000,12.559000
road14954,9.445000,3.167000,9.597000,12.559000
road14956,9.445000,3.167000,9.597000,12.559000
road14957,9.445000,3.167000,9.597000,12.559000
road1496,9.445000,3.167000,9.597000,12.559000
road14961,9.445000,3.167000,9.597000,12.559000
road14962,9.445000,3.167000,9.597000,12.559000
road14963,9.445000,3.167000,9.597000,12.559000
road14964,9.445000,3.167000,9.597000,12.559000
road14965,9.445000,3.167000,9.597000,12.559000
road14967,9.445000,3.167000,9.597000,12.559000
road14969,9.445000,3.167000,9.597000,12.559000
road14971,9.445000,3.167000,9.597000,12.559000
road14972,9.445000,3.167000,9.597000,12.559000
road14973,9.445000,3.167000,9.597000,12.559000
road14975,9.445000,3.167000,9.597000,12.559000
