CONNECTION ID,# EDGES,EDGE IDS
road15780,1,7998457#1
road15781,1,-11548096#1
road15782,1,-16637626#4
road15783,4,-16637626#5,16637626#5,638031826#0,638031826#1
road15784,1,4652232#0
road15785,9,-11150197#0,-11150197#1,-30830824,-4652232#1,11150197#0,11150197#1,11548130,30830824,4652232#1
road15786,1,-11150197#0
road15787,1,-4652232#0
road15788,2,11548130,4652232#1
road15789,1,-175977615#1
road15790,1,175977615#1
road15791,2,-175977615#0,175977615#0
road15792,1,-175977615#0
road15793,1,175977615#1
road15794,1,-10222554#1
road15795,1,-10222659
road15796,1,10222554#3
road15797,1,175977615#0
road15798,1,-10222485#1
road15799,1,-10222581#3
road15800,2,-10222581#4,10222581#4
road15801,1,10222581#5
road15802,1,10222659
road15803,10,-52716967,-52716968,-52716970#0,-52716970#1,-52716970#2,52716967,52716968,52716970#0,52716970#1,52716970#2
road15804,1,52716970#3
road15805,2,-109512328#0,109512328#1
road15806,11,-12144352#0,-12144352#1,-24059247#1,-24059247#2,-635418942#1,12144352#0,12144352#1,24059244,24059247#1,24059247#2,635418942#1
road15807,1,-24059247#0
road15808,1,-635418942#1
road15809,1,12144352#2
road15810,1,24059247#3
road15811,4,-109512328#0,-109512328#1,109512328#0,109512328#1
road15812,2,-109512328#1,109512328#0
road15813,1,109512328#1
road15814,1,24055651#0
road15815,1,-12145050#1
road15816,6,-12145050#2,-12145072#0,-371157482,12145050#2,12145072#0,371157482
road15817,1,-371157482
road15818,1,12145072#0
road15819,2,-12145984,12145984
road15820,1,-12145984
road15821,10,-12145984,-42437250,12145938#0,12145938#1,12145970#0,12145984,339882266#0,339882266#1,42437250,531350416
road15822,3,-531350414,12145938#1,531350413
road15823,2,12145938#1,339882266#1
road15824,1,12145984
road15825,1,531350416
road15826,1,-531350414
road15827,2,12145938#1,12145970#0
road15828,1,12145970#0
road15829,1,531350413
road15830,1,531350414
road15831,2,-531352470,531352471
road15832,2,-531352471,531352470
road15833,8,-11924789#2,-11924789#3,-11924789#4,-531350412,11924789#2,11924789#3,11924789#4,531350412
road15834,1,-11924789#2
road15835,1,-12146999#2
road15836,1,11924789#4
road15837,1,531350412
road15838,2,-11924780#0,66495473
road15839,4,-11924780#1,-66495473,11924780#1,66495473
road15840,2,-11924784,11924780#1
road15841,2,-66495473,66495473
road15842,1,-11924782#4
road15843,7,-11924782#5,-24688881#4,-66495473,11924782#5,11924785#1,24688881#4,66495473
road15844,1,-24688881#3
road15845,2,-66495473,11924780#0
road15846,1,24055499#1
road15847,1,24688881#5
road15848,2,-24115110,24115110
road15849,2,-24688881#5,11924785#0
road15850,2,-5002588#0,12143819#1
road15851,2,24688881#6,5002588#1
road15852,4,-24115105#0,24106807#5,24106807#6,24115105#0
road15853,2,10430406,8568289
road15854,2,12143819#2,24115105#1
road15855,1,5002588#0
road15856,2,-10430406,-8568289
road15857,1,10430406
road15858,1,-12148004#0
road15859,8,-12148004#1,-12148004#3,-24115100,-24115103,12148004#1,12148004#3,24115100,24115103
road15860,2,12148004#3,12148041
road15861,2,-183400391#10,4018430#1
road15862,2,-4018430#0,4018430#0
road15863,1,-5002604
road15864,1,183400391#11
road15865,1,-24160208
road15866,6,-261362159#1,-261362159#2,-5002604,261362159#1,261362159#2,5002604
road15867,2,-261362159#1,24160208
road15868,1,261362159#2
road15869,1,5002604
road15870,2,-24160208,24160208
road15871,1,-422281328
road15872,1,24160208
road15873,1,24160213
road15874,2,-24160202#2,-24160210#2
road15875,8,-24160202#3,-24160202#4,-24160210#2,-24160213,24160202#3,24160202#4,24160210#2,24160213
road15876,1,-24160213
road15877,1,24160202#4
road15878,1,24160213
road15879,1,-220171359#6
road15880,1,-24160202#4
road15881,8,-40044423#10,-40044423#11,-40044423#12,-639145025#2,40044423#10,40044423#11,40044423#12,639145025#2
road15882,1,-40044423#9
road15883,1,-639145025#2
road15884,1,40044423#13
road15885,1,5001021#2
road15886,6,-12164675,-24160350,-8401528#6,12164675,24160350,8401528#6
road15887,2,-8401528#5,24160350
road15888,1,12164675
road15889,1,8401528#7
road15890,6,-12164675,-682488207#11,-682488207#12,12164675,682488207#11,682488207#12
road15891,1,-12164675
road15892,1,-682488207#11
road15893,1,682488207#12
road15894,3,-27018753#2,-27018754#0,27018754#1
road15895,2,-27018755,27018755
road15896,1,27018753#2
road15897,1,-4357097#4
road15898,2,-4357097#5,4357097#5
road15899,1,4357097#5
road15900,4,-4357097#5,-5001043#2,4357097#5,5001043#2
road15901,1,-4357097#5
road15902,1,-5001043#1
road15903,1,4357097#6
road15904,5,-4357097#6,-557192887#3,4357097#6,43846583#1,557192887#3
road15905,1,-4357097#6
road15906,1,-557192887#2
road15907,1,-8142338
road15908,1,58969454#0
road15909,3,-43846582,4357101#4,43846582
road15910,1,12165032
road15911,1,43846582
road15912,6,-30074535,-43846582,12165058#1,12165058#2,30074535,43846582
road15913,1,-43846582
road15914,1,12165058#3
road15915,1,30074562#0
road15916,1,43846582
road15917,1,-12164993#1
road15918,12,-12165110,-30074562#0,-30074562#1,-30074573,-30074628#0,-30074628#1,12165110,30074562#0,30074562#1,30074573,30074628#0,30074628#1
road15919,1,-30074562#0
road15920,2,38706911#1,395912709#0
road15921,4,-171920612#0,-171920612#1,171920612#0,171920612#1
road15922,1,-395912709#0
road15923,1,171920612#2
road15924,1,395912709#1
road15925,2,-11825874,11825874
road15926,1,-11825874
road15927,1,-395912709#1
road15928,1,171920533#0
road15929,1,395912709#3
road15930,6,-11825845#0,-11825845#1,-11825845#2,11825845#0,11825845#1,11825845#2
road15931,1,-11825845#0
road15932,1,11825845#3
road15933,1,11825874
road15934,4,-11825847#3,-11825847#4,11825847#3,11825847#4
road15935,1,11825847#4
road15936,1,24452806
road15937,1,-11825961
road15938,1,-24452806
road15939,4,-370856962,-370856963,370856962,370856963
road15940,1,-683381596
road15941,1,370856962
road15942,8,-24935744#1,-24935744#2,-24935744#3,-24935744#4,24935744#1,24935744#2,24935744#3,24935744#4
road15943,1,-24935744#1
road15944,1,24935744#4
road15945,1,683381596
road15946,2,-4970541#2,4970541#2
road15947,1,-4970541#2
road15948,1,4970541#3
road15949,2,-11803257#0,11803257#0
road15950,1,-11803257#0
road15951,1,-64789288#4
road15952,1,11803257#1
road15953,1,64789288#5
road15954,1,-11803257#1
road15955,1,-11803281
road15956,1,-11803363#5
road15957,2,-11803363#6,11803363#6
road15958,1,11803363#7
road15959,1,414024236#0
road15960,1,-11803363#7
road15961,2,-421403923#2,30809906#0
road15962,1,-681006101#1
road15963,1,421403923#3
road15964,8,-11803000,-11803035,-64789284#7,-681006101#0,11803000,11803035,64789284#7,681006101#0
road15965,1,-64789284#5
road15966,1,681006101#1
road15967,2,-30809911,30809911
road15968,1,-7998388#1
road15969,1,11802947
road15970,1,30809911
road15971,1,7998388#2
road15972,1,-30809911
road15973,10,-30809912#0,-30809914#1,-30809914#2,-67172266#1,-67172266#2,30809912#0,30809914#1,30809914#2,67172266#1,67172266#2
road15974,2,-30809914#1,67172266#4
road15975,1,-67172266#1
road15976,1,30809912#1
road15977,1,30809914#3
road15978,1,-11802692#2
road15979,4,-172120572#2,-30809917,172120572#2,30809917
road15980,1,-172120572#2
road15981,1,-30809912#1
road15982,10,-11801015,-11801266#1,-172120572#4,-172120572#5,-30809916,11801015,11801266#1,172120572#4,172120572#5,30809916
road15983,1,-11801015
road15984,1,-11801266#1
road15985,1,172120572#7
road15986,6,-11801007,-11801015,-30437754#0,11801007,11801015,30437754#0
road15987,1,-507860436#3
road15988,2,11801007,507860436#4
road15989,1,11801015
road15990,1,30437754#1
road15991,12,-11801030#1,-30437751,-507860436#1,-507860436#2,-507860436#3,-649721790#3,11801030#1,30437751,507860436#1,507860436#2,507860436#3,649721790#3
road15992,1,-30437751
road15993,1,-507860436#0
road15994,1,-649721790#2
road15995,1,11801030#1
road15996,1,507860436#3
road15997,14,-22933776#4,-22933776#5,-332418625,-507860436#0,-64789270,-649721792#1,22933776#4,22933776#5,332418625,507860435,507860436#0,507860438,64789270,649721792#1
road15998,1,-22933776#4
road15999,1,-649721792#0
road16000,1,-681006072
road16001,1,507860436#0
road16002,1,-11800688#0
road16003,10,-11800688#1,-22933776#3,-30437752#3,-30437752#4,-36413234,11800688#1,22933776#3,30437752#3,30437752#4,36413234
road16004,2,-22933776#3,-30437752#2
road16005,1,-36413234
road16006,1,22933776#4
road16007,1,-11800485#0
road16008,10,-11800485#1,-11800485#2,-11800611,-567727106#0,-567727106#1,11800485#1,11800485#2,11800611,567727106#0,567727106#1
road16009,1,11800688#0
road16010,1,36413235
road16011,2,36621284,567727106#1
road16012,1,-11800582#1
road16013,1,-22933916#0
road16014,2,-36413235,36413235
road16015,1,-36413235
road16016,3,-22933916#1,22933916#0,52726154#2
road16017,1,-52726154#0
road16018,2,-52726154#1,52726154#1
road16019,1,-11550507#3
road16020,6,-11550507#4,-11550507#5,-11550507#7,11550507#4,11550507#5,11550507#7
road16021,1,11550507#8
road16022,6,-11550507#0,-11550507#1,-11550507#2,11550507#0,11550507#1,11550507#2
road16023,1,-589539455#3
road16024,1,11550507#3
road16025,1,589539455#4
road16026,2,-26635123#0,35448964#0
road16027,2,-35448964#0,26635123#0
road16028,2,-11550251,-11550265
road16029,2,-7998391#3,11550265
road16030,2,11550251,7998391#4
road16031,2,-11550251,-7998391#4
road16032,6,-393285869,-7998391#5,-7998391#6,393285869,7998391#5,7998391#6
road16033,1,-393285869
road16034,1,7998391#6
road16035,2,-26635005#5,7998391#8
road16036,1,-7998391#6
road16037,4,-7998391#7,-7998392#0,7998391#7,7998392#0
road16038,1,7998392#1
road16039,1,-7998393#1
road16040,1,7998393#1
road16041,4,-11525198#1,-254502675#1,11525198#1,254502675#1
road16042,2,-11525198#1,25759209
road16043,1,-254502675#0
road16044,1,11525198#2
road16045,2,-254502675#0,254502675#0
road16046,1,-78446649
road16047,1,254502675#0
road16048,1,11548860
road16049,1,-11548040#0
road16050,6,-11548040#1,-370881595#2,-58980597,11548040#1,370881595#2,58980597
road16051,1,-11548860
road16052,1,-370881595#0
road16053,2,-58980597,370881595#4
road16054,1,58980601#0
road16055,2,-370881595#4,58980597
road16056,1,-7998457#1
road16057,2,-7998457#2,7998457#2
road16058,2,-87496737,7998457#3
road16059,1,87496737
road16060,1,-11548128#0
road16061,10,-11548128#1,-16637626#3,-641349724#0,-641349724#1,-641349724#2,11548128#1,16637626#3,641349724#0,641349724#1,641349724#2
road16062,1,-87496737
road16063,1,16637626#4
road16064,1,-4652232#1
road16065,6,-663088044#0,-663088044#2,-87496722,663088044#0,663088044#2,87496722
road16066,1,11548128#0
road16067,1,4652232#2
road16068,1,663088044#2
road16069,4,-175977615#1,-4652232#3,175977615#1,4652232#3
road16070,1,-175977615#1
road16071,1,-4652232#2
road16072,1,4652232#3
road16073,4,-10222485#0,-4652232#4,10222485#0,4652232#4
road16074,1,-4652232#3
road16075,1,10222485#0
road16076,1,4652232#4
road16077,1,-10222485#0
road16078,2,-10222554#0,10222554#0
road16079,1,10222485#1
road16080,1,10222554#1
road16081,1,374462363
road16082,1,-10222581#5
road16083,4,-335104173,-374462363,335104173,374462363
road16084,1,-374462363
road16085,1,10222425
road16086,1,335104173
road16087,2,-11662514#0,11662514#0
road16088,1,-335104173
road16089,1,11662514#1
road16090,4,-536539316,-536539319,536539316,536539319
road16091,1,536539316
road16092,2,-12144589#1,-371158708#2
road16093,18,-371158708#3,-371158708#4,-470450264,-536539316,-654371289#0,-654371289#1,-654371290#0,-654371290#1,-654371290#2,371158708#3,371158708#4,470450264,536539316,654371289#0,654371289#1,654371290#0,654371290#1,654371290#2
road16094,1,-536539316
road16095,1,-654371289#0
road16096,1,635418942#1
road16097,15,-12144514,-24059246,-374047352,-374047353,-429497932,-654371289#0,12144514,24059244,24059246,374047352,374047353,429497931,429497932,429497933,654371289#0
road16098,1,-12144514
road16099,1,-24059245
road16100,2,-24059247#3,24059244
road16101,1,374047352
road16102,1,654371289#0
road16103,4,-109512328#1,-24059247#0,109512328#1,24059247#0
road16104,1,-109512328#1
road16105,1,-374047352
road16106,1,12145050#0
road16107,1,24059247#0
road16108,1,49790822
road16109,4,-12145050#0,-12145050#1,12145050#0,12145050#1
road16110,1,-12145050#0
road16111,1,-24055627#1
road16112,1,12145050#1
road16113,1,24055627#2
road16114,2,-24055627#0,24055627#0
road16115,1,-24055627#0
road16116,1,24055627#1
road16117,2,-11924760#7,11924789#0
road16118,8,-12145958,-371157482,-531350414,12145958,339882266#0,371157482,531350414,531350416
road16119,2,-531350414,339882266#0
road16120,1,12145207#0
road16121,1,371157482
road16122,1,531350414
road16123,2,-531352470,531352471
road16124,2,-531352471,531352470
road16125,2,-11924789#2,11924789#2
road16126,1,-11924789#2
road16127,1,11924789#2
road16128,3,-11924784,11924780#1,531350412
road16129,2,-531350412,531350412
road16130,1,-531350412
road16131,2,-11924780#1,11924784
road16132,1,-11924782#3
road16133,1,11924782#4
road16134,1,-11980476
road16135,2,-24688881#2,11980473
road16136,2,-24688881#3,24688881#3
road16137,1,24688881#3
road16138,1,12143819#0
road16139,1,12143819#0
road16140,1,24150370#0
road16141,1,-24115105#1
road16142,1,12143819#2
road16143,1,24115105#2
road16144,1,-10430406
road16145,1,-173093367
road16146,1,173093368#0
road16147,1,-173093368#0
road16148,10,-173093368#1,-173093368#2,-173093368#3,12147915#0,173093368#1,173093368#2,173093368#3,5002594#0,5002594#1,5002594#2
road16149,2,12147915#1,173093368#4
road16150,1,12148004#0
road16151,1,5002594#3
road16152,7,-173093368#4,-429409397#0,-4337076,12147915#1,173093368#4,429409397#0,4337076
road16153,1,-173093368#4
road16154,1,-183400391#11
road16155,2,12147915#1,429409397#0
road16156,1,4337076
road16157,4,-10430407,-261362159#2,10430407,261362159#2
road16158,1,-261362159#2
road16159,1,-4337076
road16160,1,10430407
road16161,4,-10430407,-616211704,10430407,616211704
road16162,1,-10430407
road16163,2,-24160213,24160214#0
road16164,1,422281328
road16165,6,-141489969,-24160214#0,-24160214#1,141489969,24160214#0,24160214#1
road16166,2,-24100702#3,40044423#17
road16167,1,-24160213
road16168,2,-24160214#0,24160213
road16169,1,-40044423#14
road16170,4,-24160355,-40044423#14,24160355,40044423#14
road16171,1,-40044423#13
road16172,1,24160355
road16173,1,40044423#14
road16174,1,-24160355
road16175,6,-639145025#0,-639145025#1,-8401530#4,639145025#0,639145025#1,8401530#4
road16176,1,-639145025#0
road16177,1,-8401530#3
road16178,1,24160354
road16179,1,639145025#2
road16180,2,-24160350,8401528#5
road16181,2,-5001019#1,5001019#1
road16182,1,-5001019#1
road16183,1,-8401528#4
road16184,1,639145025#0
road16185,4,-5001019#0,-66924592#0,5001019#0,66924592#0
road16186,1,-682488207#12
road16187,1,4357097#0
road16188,1,5001019#1
road16189,1,66924592#1
road16190,8,-27018753#2,-4357097#1,-4357097#2,-4357097#3,27018753#2,4357097#1,4357097#2,4357097#3
road16191,1,-27018753#2
road16192,1,-4357097#0
road16193,1,4357097#3
road16194,2,-12164570#0,12164570#1
road16195,1,-41690537#13
road16196,6,-4357097#3,-682799987#0,-682799987#1,4357097#3,682799987#0,682799987#1
road16197,1,-4357097#3
road16198,1,4357097#4
road16199,4,-12164570#1,-58969455#2,12164570#1,58969455#2
road16200,2,-12164570#1,12164570#0
road16201,1,-58969455#1
road16202,1,58969455#2
road16203,1,-58969454#0
road16204,2,-58969454#3,58969454#2
road16205,2,-58969455#2,58969455#2
road16206,1,-58969455#2
road16207,1,-207897222#2
road16208,2,-58969454#2,58969454#3
road16209,1,12165051
road16210,2,4357101#3,4357101#4
road16211,1,4357101#4
road16212,1,-27361256#0
road16213,5,-27361256#1,-43846582,12165040,27361256#1,43846582
road16214,2,-43846582,12165040
road16215,1,27361256#2
road16216,1,-38706910
road16217,3,12165058#4,38706911#0,4357100#0
road16218,1,27361256#0
road16219,1,38706911#0
road16220,1,4357100#0
road16221,8,-12164993#0,-12164993#1,-12165079,-38706910,12164993#0,12164993#1,12165079,38706910
road16222,1,12164993#1
road16223,1,38706910
road16224,1,-171920533#0
road16225,1,171920533#0
road16226,6,-171920488,-395912709#4,-4303874#2,171920488,395912709#4,4303874#2
road16227,1,-395912709#3
road16228,1,-4303874#2
road16229,2,11825847#0,49794613
road16230,5,-11825838,-11825847#1,11825819,11825838,11825847#1
road16231,2,-11825847#0,-49794613
road16232,2,11825819,11825838
road16233,1,11825845#0
road16234,1,257479127#0
road16235,4,-11825838,11825838,370857157#0,370857157#1
road16236,1,-11825838
road16237,1,11825961
road16238,1,370857157#1
road16239,1,-11804026#1
road16240,4,-24935744#4,-24935744#6,24935744#4,24935744#6
road16241,1,-24935744#4
road16242,1,24935744#6
road16243,2,-11804026#0,11804026#0
road16244,1,11804026#1
road16245,4,-11803363#0,-4970541#3,11803363#0,4970541#3
road16246,1,-4970541#3
road16247,1,11803461#0
road16248,10,-11803363#3,-11803363#4,-11803384#0,-30141014#0,-30141014#1,11803363#3,11803363#4,11803384#0,30141014#0,30141014#1
road16249,1,-64789288#5
road16250,1,11803363#5
road16251,1,11803384#1
road16252,2,11803447#0,11803815
road16253,1,11803496#1
road16254,1,11803827#0
road16255,1,-11803384#1
road16256,2,-11803720#4,414024236#0
road16257,1,-414024236#0
road16258,1,-421403923#3
road16259,1,421403923#3
road16260,1,-11802902#2
road16261,1,-64789284#3
road16262,2,-64789284#4,64789284#4
road16263,1,64789284#5
road16264,12,-11802902#0,-11802902#1,-11802946#1,-11802946#2,-30809910,-7998388#0,11802902#0,11802902#1,11802946#1,11802946#2,30809910,7998388#0
road16265,1,-11802946#1
road16266,1,11802902#2
road16267,1,7998388#1
road16268,1,7998389
road16269,1,-30809915#1
road16270,1,-67172266#0
road16271,1,67172266#1
road16272,1,-11802683#1
road16273,10,-11802683#2,-11802683#3,-11802692#0,-11802692#1,-30809915#0,11802683#2,11802683#3,11802692#0,11802692#1,30809915#0
road16274,1,-30809914#3
road16275,1,11802683#4
road16276,1,11802692#2
road16277,1,30809915#1
road16278,1,-11802683#4
road16279,2,-11802705,11802705
road16280,1,11802683#6
road16281,1,-11800857#2
road16282,2,-11801007,-507860436#4
road16283,1,-11802683#6
road16284,1,-172120572#7
road16285,6,-507860436#4,-7998386#0,-7998386#1,507860436#4,7998386#0,7998386#1
road16286,2,11800827#0,7998386#2
road16287,1,-11800848#1
road16288,10,-11800857#0,-11800857#1,-36413231#0,-649721790#0,-649721790#1,11800857#0,11800857#1,36413231#0,649721790#0,649721790#1
road16289,1,-11800959
road16290,1,11800857#2
road16291,1,36413231#0
road16292,1,649721790#2
road16293,4,-545367932#1,-649721792#0,545367932#1,649721792#0
road16294,1,-545367932#1
road16295,1,11800735
road16296,1,11800959
road16297,1,649721792#0
road16298,2,-11800735,11800735
road16299,1,-11800735
road16300,1,36413234
road16301,4,-11800568,-567727106#2,11800568,567727106#2
road16302,3,-11800568,-36413234,545367927
road16303,2,-36621284,-567727106#1
road16304,1,545367929#0
road16305,14,-11800485#0,-11800576,-11800582#0,-19798324#1,-19798324#2,-237944105,-545367929#2,11800485#0,11800576,11800582#0,19798324#1,19798324#2,237944105,545367929#2
road16306,2,-19798324#1,-237944107
road16307,1,-545367929#0
road16308,1,11800485#0
road16309,1,11800582#1
road16310,1,-22933916#0
road16311,2,-52726154#2,22933916#1
road16312,2,-52726154#3,52726154#3
road16313,1,52726154#4
road16314,8,-11550507#10,-11550507#9,-7998381#3,-7998381#4,11550507#10,11550507#9,7998381#3,7998381#4
road16315,1,-11550507#8
road16316,1,-7998381#3
road16317,2,11550507#10,7998381#4
road16318,10,-11550507#10,-11550507#11,-589539455#5,-7998381#4,-7998381#6,11550507#10,11550507#11,589539455#5,7998381#4,7998381#6
road16319,2,-11550507#10,-7998381#4
road16320,1,-589539455#4
road16321,1,7998381#6
road16322,2,-26635123#0,35448964#0
road16323,5,-26635123#1,-7998381#7,11550364#4,26635123#1,7998381#7
road16324,1,-7998381#6
road16325,1,26635123#2
road16326,1,681918895#0
road16327,2,-11550265,7998391#3
road16328,1,-681918895#0
road16329,8,-681918895#1,-7998391#1,-7998391#2,-7998391#3,681918895#1,7998391#1,7998391#2,7998391#3
road16330,1,-7998391#0
road16331,1,-7998392#1
road16332,1,7998392#2
road16333,1,-7998393#0
road16334,1,7998393#1
road16335,4,-11525198#2,-254502676#1,11525198#2,254502676#1
road16336,1,-11525198#2
road16337,1,-11548266
road16338,1,-254502676#0
road16339,1,11525198#3
road16340,2,-254502676#0,254502676#0
road16341,1,-254502676#0
road16342,1,254502676#0
road16343,4,-11547921#0,-681897574,11547921#0,681897574
road16344,2,-11547978,11547921#1
road16345,2,-11548031,11547976#0
road16346,2,-11547976#0,11548031
road16347,6,-11547976#1,-681897575,-681897576,11547976#1,681897575,681897576
road16348,1,11548040#0
road16349,1,87496738#0
road16350,2,-7998457#3,87496737
road16351,10,-7998457#4,-7998457#5,-7998457#6,-87496738#1,-87496739,7998457#4,7998457#5,7998457#6,87496738#1,87496739
road16352,1,-87496738#0
road16353,1,7998457#6
road16354,1,-16637626#0
road16355,2,-16637626#1,16637626#1
road16356,1,-58980606
road16357,4,-11548151,-663088044#3,11548151,663088044#3
road16358,2,-11548151,230422053#3
road16359,2,-230422053#2,663088044#3
road16360,1,-663088044#2
road16361,1,58980606
road16362,2,-230422053#3,11548151
road16363,4,-616417827,-87496724,616417827,87496724
road16364,1,374462872
road16365,1,-4652232#4
road16366,5,-4652232#6,10222410#0,10222410#1,374462872,4652232#6
road16367,1,10222410#1
road16368,1,4652232#6
road16369,1,-10222425
road16370,2,-11662514#1,11662514#1
road16371,1,-11662514#1
road16372,3,-291888930,10222425,238739738
road16373,10,-385751422#0,-627380449#0,-627380449#1,107890479,107897761,217183033#0,380369498,385751422#0,627380449#0,627380449#1
road16374,2,189851197,8099039#0
road16375,8,-4003197#2,-4003197#3,-4003197#4,-83016352,4003197#2,4003197#3,4003197#4,83016352
road16376,1,371158708#0
road16377,2,-12144589#0,12144589#0
road16378,1,-12144589#0
road16379,1,-371158708#0
road16380,2,12144589#1,371158708#2
road16381,2,-12144514,12144514
road16382,1,-12144589#0
road16383,1,12144514
road16384,1,12144589#0
road16385,1,-49790822
road16386,1,24059245
road16387,1,49790822
road16388,1,-24055627#2
road16389,4,-24055627#3,-49790822,24055627#3,49790822
road16390,1,-49790822
road16391,1,564181663#0
road16392,4,-12145207#1,-205117995#0,12145207#1,205117995#0
road16393,1,-12145207#1
road16394,1,205117995#0
road16395,2,-12145207#0,11924760#7
road16396,1,12145207#1
road16397,1,24055627#0
road16398,1,-11924760#7
road16399,1,-11924789#0
road16400,4,-11924789#1,-11924789#2,11924789#1,11924789#2
road16401,2,-531352470,531352471
road16402,1,11924789#2
road16403,2,-11924789#2,11924789#2
road16404,1,-11924789#2
road16405,1,11924789#2
road16406,2,-531350412,531350412
road16407,1,-531350412
road16408,2,-11924780#1,11924784
road16409,6,-11924782#0,-11924782#1,-531350412,11924782#0,11924782#1,531350412
road16410,1,-531350412
road16411,1,11924782#2
road16412,1,531350412
road16413,3,-11924782#2,11924782#2,11980475#0
road16414,1,-11924782#2
road16415,1,11924782#3
road16416,1,11980475#1
road16417,1,11980476
road16418,6,-11980472,-24688881#0,-24688881#1,11980472,24688881#0,24688881#1
road16419,2,-11980473,24688881#2
road16420,1,-24688881#0
road16421,1,11980467
road16422,1,4018428
road16423,1,-11980467
road16424,4,-24115115,-24150370#1,24115115,24150370#1
road16425,1,-24150370#0
road16426,1,-24598754
road16427,1,-24115105#2
road16428,7,-24115105#3,-5002592,24115105#3,4337160#0,4337160#1,5002592,639555040
road16429,1,4337160#1
road16430,1,639555040
road16431,1,-5002593
road16432,1,-687420302
road16433,1,173093367
road16434,4,314459934#0,314459934#1,4337160#0,4337160#1
road16435,1,4337160#0
road16436,4,12147915#2,5002594#4,5002594#5,5002594#6
road16437,1,12147915#2
road16438,1,5002593
road16439,1,5002594#7
road16440,4,-429409397#0,-429409397#1,429409397#0,429409397#1
road16441,1,-429409397#0
road16442,1,12147915#2
road16443,1,429409397#2
road16444,6,-12163896#0,-12163896#1,-12163896#2,12163896#0,12163896#1,12163896#2
road16445,1,12163896#3
road16446,1,24100702#0
road16447,1,-24100702#0
road16448,4,-24100702#1,-24100702#2,24100702#1,24100702#2
road16449,1,24100702#2
road16450,8,-24100702#2,-24100702#3,-40044423#17,-40044423#18,24100702#2,24100702#3,40044423#17,40044423#18
road16451,1,-24100702#2
road16452,2,-40044423#17,24100702#3
road16453,1,12164004#0
road16454,1,40044423#19
road16455,1,-8401530#2
road16456,1,8401530#3
road16457,1,-24160354
road16458,1,24160354
road16459,2,-12164330#0,12164330#0
road16460,1,-8401528#3
road16461,1,12164330#1
road16462,1,12164358
road16463,1,8401528#4
road16464,1,-12164330#1
road16465,6,-12164330#2,-66924592#2,-66924592#3,12164330#2,66924592#2,66924592#3
road16466,1,-66924592#1
road16467,1,66924592#4
road16468,14,-41690537#10,-41690537#11,-41690537#12,-480967475,-58969455#0,-677645297#1,-94090226#0,41690537#10,41690537#11,41690537#12,480967475,58969455#0,677645297#1,94090226#0
road16469,2,-41690537#9,94090226#0
road16470,1,-677645297#1
road16471,1,41690537#13
road16472,1,58969455#1
road16473,1,677645299
road16474,4,-569040739#0,-569040742,569040739#0,569040742
road16475,1,-677645299
road16476,1,569040739#0
road16477,1,569040741
road16478,12,-207897222#1,-541779118#0,-541779118#1,-569044824,-569044826,-569044832,207897222#1,541779118#0,541779118#1,569044824,569044826,569044832
road16479,1,-569040741
road16480,1,-569044824
road16481,2,207897222#2,569044823#0
road16482,1,569040740
road16483,1,569044832
road16484,2,-207897222#2,-569044823#0
road16485,2,-38706912,569044823#1
road16486,2,-569044821,569044821
road16487,2,207897222#2,4357101#1
road16488,1,38706912
road16489,1,-27361256#2
road16490,2,-38706912,4357101#1
road16491,6,-4351590,4351590,4357100#1,4357101#0,557186565,639208977
road16492,1,4351590
road16493,1,-12165162
road16494,2,-4351590,4351590
road16495,1,-4351590
road16496,2,12165162,4351590
road16497,4,-12165158#0,-12165158#2,12165158#0,12165158#2
road16498,1,12165162
road16499,2,-12165172#0,12165172#0
road16500,1,-171920533#0
road16501,2,-173020957,171920533#1
road16502,2,12165172#1,173020957
road16503,2,-12165172#1,-173020957
road16504,4,-173020957,-4303874#1,173020957,4303874#1
road16505,1,-4303874#0
road16506,1,4303874#2
road16507,2,-257479127#0,257479127#0
road16508,1,-257479127#0
road16509,1,257479127#1
road16510,1,-257479127#1
road16511,1,-4303865#5
road16512,1,173129948#0
road16513,2,-24935744#6,24935744#6
road16514,1,-24935744#6
road16515,1,-27568875#2
road16516,1,-11803827#1
road16517,2,-11803929,27568874#2
road16518,6,-27568874#1,-27568875#0,-27568875#1,27568874#1,27568875#0,27568875#1
road16519,1,27568875#2
road16520,2,-11803823,11803823
road16521,1,-11803823
road16522,1,-11803827#0
road16523,1,11803827#1
road16524,9,-11803433,-11803447#1,-11803815,-11803823,11803433,11803447#1,11803798#1,11803815,11803823
road16525,2,-11803447#0,-11803815
road16526,1,11803823
road16527,1,30140991
road16528,1,-10494997
road16529,14,-11803720#1,-11803720#2,-11803720#3,-11803737,-30140991,-414024236#1,-79080364,11803720#1,11803720#2,11803720#3,11803737,30140991,414024236#1,79080364
road16530,1,-11803720#1
road16531,1,-30140991
road16532,2,-414024236#0,11803720#4
road16533,1,30140988
road16534,4,-24725241#0,-30140988,24725241#0,30140988
road16535,1,-26503089#1
road16536,1,-30140988
road16537,1,-421403923#3
road16538,1,24725241#2
road16539,2,-26503089#0,-64789284#2
road16540,2,-26503089#1,26503089#1
road16541,1,26503089#1
road16542,1,64789284#3
road16543,6,-11802895,-11802946#0,-64789284#2,11802895,11802946#0,64789284#2
road16544,1,-64789284#1
