CONNECTION ID,# EDGES,EDGE IDS
road1798,8,-157551368#0,-80659106#5,157551368#0,80659106#5,80659128#5,80659128#6,80659128#7,80664414#0
road1799,1,-80659106#4
road1800,1,157551368#1
road1801,1,80664414#1
road1802,8,-80659106#0,-80659106#1,-80659106#2,-80659106#3,80659106#0,80659106#1,80659106#2,80659106#3
road1803,1,-80659106#0
road1804,1,80659106#4
road1805,13,-548603179#0,-548603179#1,-548603179#2,-80659133#0,11177800#0,11177800#1,548603179#0,548603179#1,548603179#2,673113752#1,673113752#2,75259994#0,80659133#0
road1806,1,11177800#2
road1807,1,75259994#1
road1808,1,80659106#0
road1809,1,80659133#1
road1810,1,-80659133#1
road1811,1,80659133#1
road1812,1,-80659133#1
road1813,1,80659133#2
road1814,1,-80659133#2
road1815,1,11189528#0
road1816,1,49847026
road1817,8,-11193557#1,-49847026,-73538109#0,-73538119#4,11193557#1,49847026,73538109#0,73538119#4
road1818,1,-11193557#1
road1819,1,-49847026
road1820,1,-73538119#4
road1821,1,73538109#0
road1822,2,-11183171#1,11183171#1
road1823,1,-11183171#1
road1824,1,-73538109#0
road1825,1,73538109#1
road1826,8,-11177970#0,-73538102#0,-73538109#1,-73538121#0,11177970#0,73538102#0,73538109#1,73538121#0
road1827,1,-73538109#1
road1828,1,11177970#0
road1829,1,73538102#0
road1830,1,73538121#0
road1831,1,-73538102#0
road1832,1,73538102#0
road1833,1,-213546066#0
road1834,8,-213546066#1,-215671204#0,-215671214#0,-73538102#1,213546066#1,215671204#0,215671214#0,73538102#1
road1835,1,-73538102#0
road1836,1,215671204#1
road1837,1,215671214#1
road1838,1,-215671204#1
road1839,2,-215671204#2,215671204#2
road1840,1,215671204#3
road1841,8,-11185558#1,-215671204#4,-215671204#5,-215885102#0,11185558#1,215671204#4,215671204#5,215885102#0
road1842,1,-11185558#1
road1843,1,-215671204#3
road1844,1,215671204#5
road1845,1,215885102#1
road1846,1,-215671204#5
road1847,2,-215671204#6,215671204#6
road1848,1,215671204#7
road1849,1,-215671204#7
road1850,1,-43990411#2
road1851,12,-43990411#3,-43990411#4,-43990411#5,-53848098#0,-53848098#1,-53848098#2,43990411#3,43990411#4,43990411#5,53848098#0,53848098#1,53848098#2
road1852,1,43990411#6
road1853,1,53848098#3
road1854,1,-53848098#3
road1855,4,-53848098#4,-53848098#5,53848098#4,53848098#5
road1856,1,53848099#0
road1857,4,-213579727#0,-215671211#1,213579727#0,215671211#1
road1858,1,-215671211#1
road1859,1,-53848099#0
road1860,1,213579727#0
road1861,1,53848099#1
road1862,1,-53848099#1
road1863,1,53848099#1
road1864,1,-104081868#1
road1865,4,-104081868#2,-75459746#0,104081868#2,75459746#0
road1866,1,-53848099#1
road1867,1,127588520#0
road1868,1,75459746#1
road1869,1,-127588520#0
road1870,4,-127588520#1,-127588523,127588520#1,127588523
road1871,1,-80778932#2
road1872,1,80778932#2
road1873,1,-11177891
road1874,1,210272706#0
road1875,1,-43678545
road1876,4,-157847895#1,-43678545,157847895#1,43678545
road1877,1,-157847895#1
road1878,1,-80778935#3
road1879,1,43678545
road1880,1,80778935#5
road1881,4,-11188734#0,-11188734#1,11188734#0,11188734#1
road1882,1,-11188734#0
road1883,1,-157847895#0
road1884,1,11188734#1
road1885,1,157847895#1
road1886,8,-11193196#1,-157847895#0,-210272745#0,-210272745#1,11193196#1,157847895#0,210272745#0,210272745#1
road1887,1,-11193196#1
road1888,1,-210272745#0
road1889,1,157847895#0
road1890,1,210272745#1
road1891,1,-11193196#1
road1892,1,11193196#1
road1893,10,-11193196#0,-11193196#1,-73531013#0,-80761716#2,-80761716#3,11193196#0,11193196#1,73531013#0,80761716#2,80761716#3
road1894,1,-80761716#1
road1895,1,11193196#1
road1896,1,73531013#1
road1897,1,-548635877
road1898,1,548635877
road1899,4,-210252864#0,-210252864#1,210252864#0,210252864#1
road1900,1,-556587140
road1901,3,-47026813,47026709,47026813
road1902,1,215591358#2
road1903,1,47026709
road1904,1,556587140
road1905,1,32086293
road1906,2,32087589,47026730#1
road1907,1,49841573-AddedOffRampEdge
road1908,1,-11201609#2
road1909,4,-11201609#3,-11201609#4,11201609#3,11201609#4
road1910,1,80655317
road1911,2,80664414#2,80664414#3
road1912,1,80664414#4
road1913,2,75259994#2,75259994#3
road1914,1,75259994#4
road1915,8,-11179409#0,-11179409#1,-11179409#2,11179409#0,11179409#1,11179409#2,673113752#1,75259994#0
road1916,1,11179409#2
road1917,2,673113752#1,75259994#0
road1918,1,75259994#2
road1919,3,-684600452#0,673113752#0,684600452#0
road1920,1,673113752#1
road1921,1,684600452#0
road1922,1,-684600452#0
road1923,1,684600452#0
road1924,1,-684600452#0
road1925,1,684600452#0
road1926,8,-11193557#0,-11193557#1,-684600452#0,-684600452#1,11193557#0,11193557#1,684600452#0,684600452#1
road1927,1,-11193557#0
road1928,1,-684600452#0
road1929,1,11193557#1
road1930,1,684600452#1
road1931,6,-11183171#0,-11183171#1,-684600452#1,11183171#0,11183171#1,684600452#1
road1932,1,-11183171#0
road1933,1,-684600452#1
road1934,1,11183171#1
road1935,6,-11177970#0,-11177970#1,-67567288#0,11177970#0,11177970#1,67567288#0
road1936,1,-11177970#0
road1937,1,11177970#1
road1938,1,67567288#0
road1939,1,-67567288#0
road1940,1,67567288#1
road1941,1,-215671214#1
road1942,4,-67567288#1,-67567288#2,67567288#1,67567288#2
road1943,1,-67567288#1
road1944,1,215671214#2
road1945,1,67567288#2
road1946,1,-67567288#2
road1947,1,67567288#2
road1948,8,-11185558#0,-11185558#1,-67567288#2,-67567288#3,11185558#0,11185558#1,67567288#2,67567288#3
road1949,1,-11185558#0
road1950,1,-67567288#2
road1951,1,11185558#1
road1952,1,67567288#3
road1953,1,-67567288#3
road1954,1,67567288#3
road1955,1,-43990411#1
road1956,1,-67567288#3
road1957,2,-67567288#4,67567288#4
road1958,1,43990411#2
road1959,1,67567288#5
road1960,2,-67567288#5,67567288#5
road1961,1,-67567288#5
road1962,1,67567288#6
road1963,1,-215671211#0
road1964,1,-67567288#6
road1965,1,215671211#1
road1966,1,67567288#7
road1967,1,-67567288#7
road1968,1,67567288#7
road1969,1,-104081868#0
road1970,1,-67567288#7
road1971,1,104081868#1
road1972,1,127605069
road1973,1,-127605069
road1974,1,127605069
road1975,1,-127605069
road1976,2,-210585142,210585142
road1977,1,-127588545#3
road1978,6,-127588545#4,-215671205#0,-80778932#3,127588545#4,215671205#0,80778932#3
road1979,1,-80778932#2
road1980,1,215671205#1
road1981,2,-11177891,11177891
road1982,1,-127588545#2
road1983,1,11177891
road1984,1,127588545#3
road1985,1,-127588545#1
road1986,2,-210272666,210272666
road1987,1,-210272666
road1988,1,127588545#2
road1989,1,-127588545#1
road1990,1,127588545#1
road1991,8,-127588545#0,-215671218#0,-215795045#1,-80778935#5,127588545#0,215671218#0,215795045#1,80778935#5
road1992,1,-215795045#0
road1993,1,-80778935#5
road1994,1,127588545#1
road1995,1,215671218#1
road1996,1,-215795045#0
road1997,1,11188734#0
road1998,1,215795045#0
road1999,6,-11183697#3,-215795045#0,-67469501,11183697#3,215795045#0,67469501
road2000,1,-11183697#3
road2001,1,-127588546#1
road2002,1,210272745#0
road2003,1,215795045#0
road2004,4,-127588546#0,-210272699,127588546#0,210272699
road2005,1,-210272699
road2006,1,-215671207#2
road2007,1,127588546#1
road2008,14,-210272758#1,-215671207#0,-215671207#1,-215671209#3,-75293054#0,-75293054#1,-75293054#2,210272758#1,215671207#0,215671207#1,215671209#3,75293054#0,75293054#1,75293054#2
road2009,2,-210272758#1,75293054#3
road2010,1,-215671209#2
road2011,1,-73531013#1
road2012,1,215671207#2
road2013,1,-215671209#2
road2014,1,215671209#2
road2015,2,-11197511#0,11197511#0
road2016,1,-215671209#1
road2017,1,-548635877
road2018,1,11197511#0
road2019,1,215671209#2
road2020,2,-210272670,210272670
road2021,1,-210272670
road2022,1,-215671209#0
road2023,1,215671209#1
road2024,1,-44034907#3
road2025,1,215671209#0
road2026,1,-44034907#2
road2027,1,44034907#3
road2028,9,-44034907#0,-44034907#1,-49847027,215591358#2,215591358#3,44034902#0,44034907#0,44034907#1,49847027
road2029,1,-49847027
road2030,1,44034902#1
road2031,1,44034907#2
road2032,9,-49847027,-552931299#11,115673328,115673330,47026730#0,47026730#1,49847027,552931299#11,75447711#2
road2033,1,-552931299#11
road2034,1,115673326
road2035,2,47026730#1,49841573
road2036,1,49847027
road2037,10,-552931299#10,-552931299#6,-552931299#7,-552931299#8,-552931299#9,552931299#10,552931299#6,552931299#7,552931299#8,552931299#9
road2038,1,-552931299#5
road2039,1,552931299#11
road2040,8,-11201609#0,-11201609#1,-552931299#3,-552931299#4,11201609#0,11201609#1,552931299#3,552931299#4
road2041,1,-552931299#2
road2042,1,11201609#2
road2043,1,552931299#5
road2044,13,-11193647#0,-11193647#1,-552931299#0,-552931299#1,11193647#0,11193647#1,552931299#0,552931299#1,80664413#0,80664414#5,80664414#6,80664414#7,80664414#8
road2045,1,11193647#2
road2046,1,552931299#2
road2047,1,80664413#1
road2048,1,-11193647#2
road2049,7,-11193647#3,-11193647#4,11193647#3,11193647#4,75259994#5,75259994#6,75259994#7
road2050,2,-11179409#2,423218171#2
road2051,18,-11179409#3,-11179409#4,-11179409#5,-11193647#10,-11193647#8,-11193647#9,-215671208#0,11179409#3,11179409#4,11179409#5,11193647#10,11193647#8,11193647#9,215671208#0,423218171#0,423218171#1,44035168#16,44035168#17
road2052,1,11179409#5
road2053,1,215671208#1
road2054,1,-215671208#1
road2055,10,-215671208#2,-215671208#3,-47026378#0,215671208#2,215671208#3,215795047#19,47026378#0,51064594#0,51064594#1,51064594#2
road2056,1,47026378#1
road2057,1,-47026378#1
road2058,2,-47026378#2,47026378#2
road2059,1,47026378#3
road2060,1,-47026378#3
road2061,1,47026378#4
road2062,2,-11193557#0,11193557#0
road2063,1,-47026378#4
road2064,1,11193557#0
road2065,1,47026378#5
road2066,2,-11183171#0,11183171#0
road2067,1,-47026378#5
road2068,1,11183171#0
road2069,1,47026378#6
road2070,1,-11177970#1
road2071,4,-11177970#2,-47026378#6,11177970#2,47026378#6
road2072,1,-47026378#6
road2073,1,73541792
road2074,2,-73540498#0,73540498#0
road2075,1,-73541792
road2076,1,73540498#0
road2077,1,73541769#0
road2078,10,-213546067#0,-213546067#1,-215885170#0,-73541769#1,-73541769#2,213546067#0,213546067#1,215885170#0,73541769#1,73541769#2
road2079,1,-215671214#2
road2080,1,-73541769#0
road2081,1,215885170#1
road2082,1,73541769#3
road2083,1,-73541769#3
road2084,1,73541769#3
road2085,4,-11185558#0,-73541769#4,11185558#0,73541769#4
road2086,1,-73541769#3
road2087,1,11185558#0
road2088,2,-11196649,11196649
road2089,1,-11196649
road2090,1,73542497#0
road2091,10,-43990411#0,-43990411#1,-73542497#0,11179242#0,11179242#1,43990411#0,43990411#1,67561684,73542494#1,73542497#0
road2092,1,-73542497#0
road2093,2,11179242#1,67561684
road2094,1,156772091#0
road2095,1,43990411#1
road2096,1,-156772091#0
road2097,4,-156772091#1,-156772091#2,156772091#1,156772091#2
road2098,1,156772091#2
road2099,1,-156772091#2
road2100,4,-156772091#3,-44075488,156772091#3,44075488
road2101,2,-44075488,-73542491
road2102,1,156772091#4
road2103,1,215671211#0
road2104,1,-156772091#4
road2105,1,156772091#4
road2106,1,-104081861#0
road2107,10,-104081861#1,-104081861#2,-104081861#3,-104081861#4,-156772091#5,104081861#1,104081861#2,104081861#3,104081861#4,156772091#5
road2108,1,-156772091#4
road2109,1,104081868#0
road2110,1,156772091#6
road2111,1,-156772091#6
road2112,2,-156772091#7,156772091#7
road2113,1,-11205452
road2114,1,-210272738
road2115,2,-11183140,11183140
road2116,1,11183140
road2117,1,11205452
road2118,2,-210272730,210272730
road2119,1,-210272730
road2120,1,-215671205#1
road2121,1,215671205#2
road2122,1,-11204336#1
road2123,4,-210272724,-210272725,210272724,210272725
road2124,1,210272730
road2125,1,-11204336#0
road2126,4,-210272665,-210272666,210272665,210272666
road2127,1,-210272665
road2128,1,11204336#1
road2129,1,210272666
road2130,1,-11204336#0
road2131,1,11204336#0
road2132,2,-11204336#0,11204336#0
road2133,1,-215671218#1
road2134,1,11204336#0
road2135,1,215671218#2
road2136,2,-210272729,210272729
road2137,1,-210272729
road2138,1,-11183697#1
road2139,6,-11183697#2,-210272726,-210272729,11183697#2,210272726,210272729
road2140,1,-210272726
road2141,1,11183697#3
road2142,1,210272729
road2143,4,-210272698,-210272699,210272698,210272699
road2144,1,-210272698
road2145,1,-210272723
road2146,1,210272699
road2147,1,210272726
road2148,8,-11204334,-210272758#0,-210272758#1,-215671202,11204334,210272758#0,210272758#1,215671202
road2149,1,-11204334
road2150,2,-210272758#0,75293054#4
road2151,2,-75293054#3,210272758#1
road2152,1,210272723
road2153,1,11204334
road2154,1,-11197511#0
road2155,4,-210272727,-210272728,210272727,210272728
road2156,1,-210272728
road2157,1,11197511#1
road2158,1,-11196219#0
road2159,6,-11196219#1,-210272722,-67469502,11196219#1,210272722,67469502
road2160,1,210272670
road2161,1,210272728
road2162,1,44034902#1
road2163,1,-127605055#1
road2164,3,-553326108,553326108,75447711#0
road2165,1,44035310
road2166,2,49887062,75447711#1
road2167,1,-11204339#15
road2168,10,-11204339#16,-127605053,-127605054,-127605055#0,-553326099,11204339#16,127605053,127605054,127605055#0,553326099
road2169,1,-127605043
road2170,1,127605055#1
road2171,1,-11204339#12
road2172,2,-11204339#13,11204339#13
road2173,1,11204339#14
road2174,2,-11204339#11,80664413#2
road2175,3,-11204339#12,11204339#12,80664413#1
road2176,1,11204339#12
road2177,2,-11179409#5,44035168#16
road2178,7,-11179409#6,-11179409#7,-11179409#8,11179409#6,11179409#7,11179409#8,44035168#15
road2179,1,11179409#9
road2180,1,215795047#17
road2181,1,215795047#18
road2182,1,-73540498#0
road2183,1,73540498#0
road2184,1,-215885170#1
road2185,3,-215885170#2,11185663#2,215885170#2
road2186,1,215885168#0
road2187,2,-11179939#1,11179939#1
road2188,1,-11179939#1
road2189,1,11185663#2
road2190,2,-11203462#0,11203462#0
road2191,1,11185663#1
road2192,1,11203462#0
road2193,7,-11181964#1,-11196649,-67567167#2,11181964#1,11185663#0,11196649,67567167#2
road2194,1,-11181964#1
road2195,1,-67567167#1
road2196,1,11185663#0
road2197,1,11196649
road2198,8,-67567167#0,-67567167#1,11179242#1,11179242#2,127588557#0,67561684,67567167#0,67567167#1
road2199,1,-67567167#0
road2200,1,127588557#0
road2201,1,67567167#1
road2202,3,-67567167#0,67567167#0,73542494#0
road2203,1,67567167#0
road2204,1,73542494#0
road2205,1,-157848808
road2206,2,-44075488,73542499
road2207,2,44075488,73542491
road2208,1,-157848801
road2209,1,157848808
road2210,4,-157848803,-157848807,157848803,157848807
road2211,2,-213546039,-73540480#2
road2212,1,104081861#0
road2213,1,157848801
road2214,6,-11185659,-157848802,-157848809,11185659,157848802,157848809
road2215,1,-73540480#1
road2216,2,213546039,73540480#2
road2217,1,73538116
road2218,1,213546018
road2219,1,213546018
road2220,6,-210272737,-210272738,-44034868#4,210272737,210272738,44034868#4
road2221,1,-210272737
road2222,1,-44034868#3
road2223,1,210272738
road2224,1,-11183140
road2225,6,-210272762,-210272764,-210272766,210272762,210272764,210272766
road2226,1,-44034868#2
road2227,1,210272764
road2228,1,44034868#3
road2229,2,-11188136,11188136
road2230,1,-44034868#1
road2231,1,11188136
road2232,1,44034868#2
road2233,12,-210272796,-215671205#3,-215671205#4,-44034868#0,-73975004#0,-81229288#0,210272796,215671205#3,215671205#4,44034868#0,73975004#0,81229288#0
road2234,2,-210272796,73975004#1
road2235,1,-215671205#2
road2236,1,44034868#1
road2237,1,81229288#1
road2238,2,-11185873#1,-73974997#1
road2239,2,-73974985,73974985
road2240,2,-73975004#1,210272796
road2241,4,-11181171#0,-11181171#1,11181171#0,11181171#1
road2242,2,-11185873#0,-73974997#0
road2243,2,11185873#1,73974997#1
road2244,1,210272665
road2245,2,-11185873#0,-73974997#0
road2246,2,11185873#0,73974997#0
road2247,16,-11185873#0,-210272797,-73530999#0,-73530999#1,-73531029#0,-73974992#1,-73974992#2,-73974992#3,11185873#0,210272797,73530999#0,73530999#1,73531029#0,73974992#1,73974992#2,73974992#3
road2248,2,-210272797,-73974992#0
road2249,1,-215671218#2
road2250,2,11185873#0,73974997#0
road2251,1,73531029#1
road2252,2,-11185876,-215885184#1
road2253,2,-210272797,210272797
road2254,2,210272797,73974992#0
road2255,6,-11183697#0,-11185876,-215885184#0,11183697#0,11185876,215885184#0
road2256,1,-73974934#1
road2257,1,11183697#1
road2258,2,11185876,215885184#1
road2259,4,-11189044,-73974934#0,11189044,73974934#0
road2260,1,-215795053#2
road2261,1,210272698
road2262,1,73974934#1
road2263,12,-11190558,-215795053#0,-215795053#1,-73540738#0,-73974963#1,-75293054#5,11190558,215795053#0,215795053#1,73540738#0,73974963#1,75293054#5
road2264,1,-73974963#0
road2265,2,-75293054#4,210272758#0
road2266,1,215795053#2
road2267,1,73540738#1
road2268,1,73974942
road2269,1,73974963#0
road2270,6,-11197511#1,-11197511#2,-127588559#1,11197511#1,11197511#2,127588559#1
road2271,1,-11197511#1
road2272,1,-127588559#0
road2273,1,-73974942
road2274,1,11197511#2
road2275,4,-11196219#0,-215671215#1,11196219#0,215671215#1
road2276,1,-215671215#0
road2277,1,11196219#0
road2278,1,127588559#0
road2279,1,-215671215#0
road2280,1,215671215#0
road2281,1,-49846077#1
road2282,4,-49846077#2,-80742700#0,49846077#2,80742700#0
road2283,1,215671215#0
road2284,1,80742700#0
road2285,11,-49846077#0,-80745432#0,-80745432#1,11177384#0,209298336#2,44034864#0,44034902#1,44034902#2,49846077#0,80745432#0,80745432#1
road2286,1,11177384#1
road2287,1,44034864#1
road2288,1,49846077#1
road2289,1,-135787593#3
road2290,5,209298336#0,44034864#2,44034904#0,44034904#1,80745431#6
road2291,1,209298336#1
road2292,2,44034904#2,44035253
road2293,1,44035250
road2294,10,-11194984,-135787592#5,-135787593#0,-135787593#1,-135787593#2,11194984,135787592#5,135787593#0,135787593#1,135787593#2
road2295,1,-135787592#5
road2296,1,127605043
road2297,1,135787593#3
road2298,4,-11204339#14,-11204339#15,11204339#14,11204339#15
road2299,1,-11204339#14
road2300,1,11204339#15
road2301,6,-11204339#10,-11204339#9,11204339#10,11204339#9,47528851#0,47528851#1
road2302,1,-11204339#9
road2303,1,11204339#11
road2304,1,47528851#1
road2305,1,-11204339#3
road2306,10,-11204339#4,-11204339#5,-11204339#6,-11204339#7,-11204339#8,11204339#4,11204339#5,11204339#6,11204339#7,11204339#8
road2307,1,11204339#9
road2308,2,-11179409#9,44035168#14
road2309,8,-11204339#0,-11204339#1,-11204339#2,11204339#0,11204339#1,11204339#2,44035168#13,47026379#0
road2310,1,11204339#3
road2311,1,47026379#1
road2312,1,215795047#16
road2313,1,-73540498#0
road2314,2,-73540498#1,73540498#1
road2315,1,73540498#1
road2316,4,-215885167,-215885168#1,215885167,215885168#1
road2317,1,-215885168#0
road2318,1,215885169
road2319,1,-11179939#1
road2320,1,11179939#1
road2321,1,-11203462#0
road2322,1,11203462#0
road2323,1,-11181964#1
road2324,1,11181964#1
road2325,1,127588557#0
road2326,1,127588557#0
road2327,5,-210585132,-215795051#3,11185661,210585132,215795051#3
road2328,2,-210585132,-215795051#3
road2329,1,215795051#3
road2330,1,44075496
road2331,1,-11197150
road2332,10,-11197292,-215795051#4,-44075488,-44075492,11197292,215795051#4,216298907#1,216298907#2,44075488,44075492
road2333,2,-215795051#3,11185661
road2334,2,-73542499,44075488
road2335,1,215795051#5
road2336,2,-215795051#5,215795051#5
road2337,1,-215795051#5
road2338,1,11179545
road2339,1,215795051#6
road2340,1,-215795051#6
road2341,1,215795051#6
road2342,1,-215795051#6
road2343,4,-73540480#0,-73540480#1,73540480#0,73540480#1
road2344,1,-73540480#0
road2345,1,215795051#7
road2346,1,73540480#1
road2347,1,-11201375
road2348,1,-215795051#7
road2349,3,-75459767,43990406,75459767
road2350,1,213546018
road2351,1,-210272737
road2352,1,210272737
road2353,4,-210272760,-210272763,210272760,210272763
road2354,1,-210272764
road2355,1,210272767
road2356,1,-11188136
road2357,1,11188136
road2358,1,-210272687
road2359,2,-77087851,77087851
road2360,1,-81229288#1
road2361,1,81229288#2
road2362,1,-11185508#2
road2363,1,210272687
road2364,1,-11185508#1
road2365,2,-11198712,11198712
road2366,1,-11198712
road2367,1,11185508#2
road2368,8,-11185508#0,-11195188,-67458822,-67458823,11185508#0,11195188,67458822,67458823
road2369,1,-11195188
road2370,2,-67458822,67458823
road2371,1,11185508#1
road2372,4,-210272751,-77087854,210272751,77087854
road2373,1,-210272751
road2374,2,-67458823,67458822
road2375,1,-73531029#1
road2376,1,73531029#2
road2377,2,-11195120,11195120
road2378,1,210272751
road2379,2,-210272777,210272777
road2380,1,-210272777
road2381,1,-73540738#1
road2382,1,73540738#2
road2383,1,-210272777
road2384,1,210272777
road2385,6,-11178957,-11197511#3,-11199090,11178957,11197511#3,11199090
road2386,1,-11197511#2
road2387,1,11197511#4
road2388,1,11199090
road2389,1,210272777
road2390,1,-11199090
road2391,1,11199090
road2392,1,-11199090
road2393,6,-77087847,-80742700#0,-80742700#1,77087847,80742700#0,80742700#1
road2394,1,-80742700#0
road2395,1,80742700#1
road2396,2,-80742700#0,80742700#0
road2397,1,-80742700#0
road2398,1,80742700#0
road2399,1,11177384#2
road2400,1,44035250
road2401,2,531491270,80745431#5
road2402,1,80745431#4
road2403,1,-135787592#5
road2404,1,135787592#5
road2405,1,-135787592#1
road2406,8,-135787592#2,-135787592#3,-135787592#4,-135787592#5,135787592#2,135787592#3,135787592#4,135787592#5
road2407,1,135787592#5
road2408,8,-11197189#0,-135787592#0,-135787592#1,11197189#0,135787592#0,135787592#1,47528851#2,47528851#3
road2409,1,11197189#1
road2410,1,135787592#1
road2411,1,47528851#4
road2412,1,-11197189#1
road2413,16,-11197189#2,-11197189#3,-11197189#4,-11197189#5,-11197189#6,-11197189#7,11197189#2,11197189#3,11197189#4,11197189#5,11197189#6,11197189#7,127605025#0,127605025#1,127605025#2,127605026
road2414,1,11197189#7
road2415,13,-11197189#10,-11197189#11,-11197189#8,-11197189#9,11197189#10,11197189#11,11197189#8,11197189#9,127605070,44035168#10,44035168#11,44035168#9,47026379#2
road2416,1,-11197189#7
road2417,1,11197189#12
road2418,1,44035168#12
road2419,2,-11197189#12,127605070
road2420,12,-11197189#13,-11197189#14,-11197189#15,11197189#13,11197189#14,11197189#15,11202155#0,11202155#1,215795047#11,215795047#12,215795047#13,215795047#14
road2421,1,215795047#15
road2422,1,423220349
road2423,12,-215795055#0,-423220347#0,-423220347#1,-423220347#2,-423220349,-73540498#1,215795055#0,423220347#0,423220347#1,423220347#2,423220349,73540498#1
road2424,1,-423220349
road2425,1,-73540498#1
road2426,1,215795055#1
road2427,1,423220347#2
road2428,1,-215795055#1
road2429,8,-215795055#2,-215795058#0,-215885169,-215885171,215795055#2,215795058#0,215885169,215885171
road2430,1,-215885169
road2431,1,215795058#0
road2432,1,215885166
road2433,4,-11179939#0,-11179939#1,11179939#0,11179939#1
road2434,1,-11179939#0
road2435,1,-215795058#0
road2436,1,11179939#1
road2437,1,215795058#1
road2438,8,-11203462#0,-11203462#1,-215795058#1,-215795058#2,11203462#0,11203462#1,215795058#1,215795058#2
road2439,1,-11203462#0
road2440,1,-215795058#1
road2441,1,11203462#1
road2442,1,215795058#2
road2443,4,-11181964#0,-215795051#0,11181964#0,215795051#0
road2444,1,-11181964#0
road2445,1,-215795058#2
road2446,1,11181964#1
road2447,1,215795051#1
road2448,4,-215795051#1,-215795051#2,215795051#1,215795051#2
road2449,1,-215795051#1
road2450,1,127588557#1
road2451,1,215795051#2
road2452,1,-210585127
road2453,6,-210585128,-210585131,-215795051#3,210585128,210585131,215795051#3
road2454,1,-215795051#2
road2455,2,210585132,215795051#3
road2456,1,-11197150
road2457,2,11197150,216298907#1
road2458,1,-11179545
road2459,1,11179545
road2460,1,-73540480#0
road2461,1,73540480#0
road2462,1,-11201375
road2463,1,11201375
road2464,6,-11191501,-210272736,-49846075#4,11191501,210272736,49846075#4
road2465,1,-49846075#3
road2466,1,210272737
road2467,4,-210272767,-216584569#0,210272767,216584569#0
road2468,1,-210272767
road2469,1,-49846075#2
road2470,1,216584569#0
road2471,1,49846075#3
road2472,1,-11188136
road2473,4,-210272770,-210272773#0,210272770,210272773#0
road2474,1,-49846075#1
road2475,1,210272773#0
road2476,1,49846075#2
road2477,12,-210272656,-49846075#0,-74098637#0,-80742686#0,-81229288#3,-81229288#4,210272656,49846075#0,74098637#0,80742686#0,81229288#3,81229288#4
road2478,2,-210272656,80742686#1
road2479,1,-81229288#2
road2480,1,49846075#1
road2481,1,74098637#1
road2482,8,-11176175,-11187615,-210272655,-210272752,11176175,11187615,210272655,210272752
road2483,2,-80742686#1,210272656
road2484,1,80742686#2
road2485,2,-11198712,11198712
road2486,1,-80742686#2
road2487,1,11198712
road2488,1,80742686#3
road2489,4,-11195188,-80742686#4,11195188,80742686#4
road2490,1,-80742686#3
road2491,1,11195188
road2492,1,550526578#0
road2493,10,-210328287#0,-550526578#1,-73530992#0,-73530992#1,-73531025#3,210328287#0,550526578#1,73530992#0,73530992#1,73531025#3
road2494,1,-550526578#0
road2495,1,-73531025#2
road2496,1,-73531029#2
road2497,1,210328287#1
road2498,1,-210328287#1
road2499,1,210328287#2
road2500,1,-210328287#2
road2501,2,-210328287#3,210328287#3
road2502,1,210328287#4
road2503,2,-11189043#0,11189043#0
road2504,1,-210328287#4
road2505,1,11189043#0
road2506,1,210328287#5
road2507,1,-210328287#5
road2508,8,-210328287#6,-548635979#0,-73540738#3,-73540738#4,210328287#6,548635979#0,73540738#3,73540738#4
road2509,1,-73540738#2
road2510,1,548635979#1
road2511,1,-548635979#1
road2512,1,548635979#1
road2513,1,-11197511#4
road2514,10,-11197511#5,-11197511#6,-475709181#0,-548635978#0,-548635979#2,11197511#5,11197511#6,475709181#0,548635978#0,548635979#2
road2515,1,-548635979#1
road2516,1,475709181#1
road2517,1,548635978#1
road2518,1,-475709181#1
road2519,1,475709181#1
road2520,1,-475709181#1
road2521,8,-475709181#2,-80742698#0,-80742700#1,-80742700#2,475709181#2,80742698#0,80742700#1,80742700#2
road2522,1,-80742700#1
road2523,1,80742698#1
road2524,1,80742716#0
road2525,1,-80742698#1
road2526,1,80742698#1
road2527,1,-80742698#1
road2528,7,-80742698#2,-80745435#0,11177384#3,11177384#4,80742674#0,80742698#2,80745435#0
road2529,1,80742674#1
road2530,1,80745435#1
road2531,8,-11182195#0,-80745435#2,11182195#0,80742726#6,80745431#0,80745431#1,80745431#2,80745435#2
road2532,1,-80745435#1
road2533,1,11182195#1
road2534,2,44035329,47025703
road2535,2,531491270,80745431#3
road2536,1,-11182195#1
road2537,6,-11182195#2,-11182195#3,-11182195#4,11182195#2,11182195#3,11182195#4
road2538,1,11182195#4
road2539,6,-11182195#4,-11182195#5,-11182195#6,11182195#4,11182195#5,11182195#6
road2540,1,-11182195#4
road2541,1,11182195#7
road2542,1,-11182195#7
road2543,9,-11182195#8,-11192510#0,-11192510#1,11182195#8,11192510#0,11192510#1,47528851#5,47528851#6,74098641#0
road2544,1,49846076#0
road2545,1,74098641#1
road2546,11,-213546030#2,-49846076#0,-49846076#1,-49846076#2,-49846076#3,11198835,213546030#2,49846076#0,49846076#1,49846076#2,49846076#3
road2547,1,-213546030#2
road2548,1,-49846076#0
road2549,1,11198835
road2550,1,49846076#3
road2551,1,-49846076#3
road2552,14,-49846076#4,-49846076#5,-49846076#6,-49846076#7,-49846076#8,44035168#5,44035168#6,44035168#7,44035168#8,49846076#4,49846076#5,49846076#6,49846076#7,49846076#8
