ID,mean,std,p50,p85
-672520284,9.501000,5.532000,7.654000,15.274000
-672550585,9.501000,5.532000,7.654000,15.274000
-672552145#0,9.501000,5.532000,7.654000,15.274000
-672552145#1,9.501000,5.532000,7.654000,15.274000
-672552145#2,9.501000,5.532000,7.654000,15.274000
-672552145#3,9.501000,5.532000,7.654000,15.274000
-672552145#4,9.501000,5.532000,7.654000,15.274000
-672554189,9.501000,5.532000,7.654000,15.274000
-672554397#0,9.501000,5.532000,7.654000,15.274000
-672554397#1,9.501000,5.532000,7.654000,15.274000
-672554397#2,9.501000,5.532000,7.654000,15.274000
-672806936,9.501000,5.532000,7.654000,15.274000
-672806937,9.501000,5.532000,7.654000,15.274000
-672806938#0,9.501000,5.532000,7.654000,15.274000
-672806938#1,9.501000,5.532000,7.654000,15.274000
-672949060#0,9.501000,5.532000,7.654000,15.274000
-672949060#1,9.501000,5.532000,7.654000,15.274000
-672949060#2,9.501000,5.532000,7.654000,15.274000
-673383929#0,9.501000,5.532000,7.654000,15.274000
-673383929#1,9.501000,5.532000,7.654000,15.274000
-673384072,9.501000,5.532000,7.654000,15.274000
-673384300,9.501000,5.532000,7.654000,15.274000
-673384342,9.501000,5.532000,7.654000,15.274000
-673391657,9.501000,5.532000,7.654000,15.274000
-673392192#0,9.501000,5.532000,7.654000,15.274000
-673392192#1,9.501000,5.532000,7.654000,15.274000
-673392248#0,9.501000,5.532000,7.654000,15.274000
-673392248#1,9.501000,5.532000,7.654000,15.274000
-673425486,9.501000,5.532000,7.654000,15.274000
-673447481#0,9.501000,5.532000,7.654000,15.274000
-673447481#1,9.501000,5.532000,7.654000,15.274000
-673733343#0,9.501000,5.532000,7.654000,15.274000
-673733343#1,9.501000,5.532000,7.654000,15.274000
-673733343#2,9.501000,5.532000,7.654000,15.274000
-673997360#0,9.501000,5.532000,7.654000,15.274000
-673997360#1,9.501000,5.532000,7.654000,15.274000
-673997360#2,9.501000,5.532000,7.654000,15.274000
-674839809#0,9.501000,5.532000,7.654000,15.274000
-674839809#1,9.501000,5.532000,7.654000,15.274000
-674839809#2,9.501000,5.532000,7.654000,15.274000
-674839809#3,9.501000,5.532000,7.654000,15.274000
-674839809#4,9.501000,5.532000,7.654000,15.274000
-675062804#0,9.501000,5.532000,7.654000,15.274000
-675062804#1,9.501000,5.532000,7.654000,15.274000
-675062806,9.501000,5.532000,7.654000,15.274000
-675062807,9.501000,5.532000,7.654000,15.274000
-67507225,9.501000,5.532000,7.654000,15.274000
-675079538#0,9.501000,5.532000,7.654000,15.274000
-675079538#1,9.501000,5.532000,7.654000,15.274000
-675079538#2,9.501000,5.532000,7.654000,15.274000
-675079978,9.501000,5.532000,7.654000,15.274000
-675080480#0,9.501000,5.532000,7.654000,15.274000
-675080480#1,9.501000,5.532000,7.654000,15.274000
-675080634#0,9.501000,5.532000,7.654000,15.274000
-675080634#1,9.501000,5.532000,7.654000,15.274000
-675080637,9.501000,5.532000,7.654000,15.274000
-675080638,9.501000,5.532000,7.654000,15.274000
-67529330#0,9.501000,5.532000,7.654000,15.274000
-67529330#1,9.501000,5.532000,7.654000,15.274000
-67529330#2,9.501000,5.532000,7.654000,15.274000
-675463241#0,9.501000,5.532000,7.654000,15.274000
-675463241#1,9.501000,5.532000,7.654000,15.274000
-675463241#2,9.501000,5.532000,7.654000,15.274000
-675465765,9.501000,5.532000,7.654000,15.274000
-675487377,9.501000,5.532000,7.654000,15.274000
-675498445#0,9.501000,5.532000,7.654000,15.274000
-675498445#1,9.501000,5.532000,7.654000,15.274000
-67551930,9.501000,5.532000,7.654000,15.274000
-675565970,9.501000,5.532000,7.654000,15.274000
-675565971#0,9.501000,5.532000,7.654000,15.274000
-675565971#1,9.501000,5.532000,7.654000,15.274000
-675565972,9.501000,5.532000,7.654000,15.274000
-675567630,9.501000,5.532000,7.654000,15.274000
-675567631#0,9.501000,5.532000,7.654000,15.274000
-675567631#1,9.501000,5.532000,7.654000,15.274000
-675567632,9.501000,5.532000,7.654000,15.274000
-675567695,9.501000,5.532000,7.654000,15.274000
-675567696,9.501000,5.532000,7.654000,15.274000
-675668365,9.501000,5.532000,7.654000,15.274000
-675675710,9.501000,5.532000,7.654000,15.274000
-675757825,9.501000,5.532000,7.654000,15.274000
-675762791#0,9.501000,5.532000,7.654000,15.274000
-675762791#1,9.501000,5.532000,7.654000,15.274000
-675762792,9.501000,5.532000,7.654000,15.274000
-675762793#0,9.501000,5.532000,7.654000,15.274000
-675762793#1,9.501000,5.532000,7.654000,15.274000
-675762794,9.501000,5.532000,7.654000,15.274000
-675762795#0,9.501000,5.532000,7.654000,15.274000
-675762795#1,9.501000,5.532000,7.654000,15.274000
-675826861,9.501000,5.532000,7.654000,15.274000
-675827649#0,9.501000,5.532000,7.654000,15.274000
-675827649#1,9.501000,5.532000,7.654000,15.274000
-675828837,9.501000,5.532000,7.654000,15.274000
-675830267#0,9.501000,5.532000,7.654000,15.274000
-675830267#1,9.501000,5.532000,7.654000,15.274000
-675863898#0,9.501000,5.532000,7.654000,15.274000
-675863898#1,9.501000,5.532000,7.654000,15.274000
-675863899#0,9.501000,5.532000,7.654000,15.274000
-675863899#1,9.501000,5.532000,7.654000,15.274000
-676507118#0,9.501000,5.532000,7.654000,15.274000
-676507118#1,9.501000,5.532000,7.654000,15.274000
-676507118#2,9.501000,5.532000,7.654000,15.274000
-676507118#3,9.501000,5.532000,7.654000,15.274000
-676507118#4,9.501000,5.532000,7.654000,15.274000
-676507118#5,9.501000,5.532000,7.654000,15.274000
-676541200#0,9.501000,5.532000,7.654000,15.274000
-676541200#1,9.501000,5.532000,7.654000,15.274000
-676541201,9.501000,5.532000,7.654000,15.274000
-676541202,9.501000,5.532000,7.654000,15.274000
-676603665,9.501000,5.532000,7.654000,15.274000
-677008390,9.501000,5.532000,7.654000,15.274000
-677008394#0,9.501000,5.532000,7.654000,15.274000
-677008394#1,9.501000,5.532000,7.654000,15.274000
-677688438#0,9.501000,5.532000,7.654000,15.274000
-677688438#1,9.501000,5.532000,7.654000,15.274000
-677688440,9.501000,5.532000,7.654000,15.274000
-677965609#0,9.501000,5.532000,7.654000,15.274000
-677965609#1,9.501000,5.532000,7.654000,15.274000
-67822944#0,9.501000,5.532000,7.654000,15.274000
-67822944#1,9.501000,5.532000,7.654000,15.274000
-67850646,9.501000,5.532000,7.654000,15.274000
-678825828,9.501000,5.532000,7.654000,15.274000
-678825829,9.501000,5.532000,7.654000,15.274000
-679351845,9.501000,5.532000,7.654000,15.274000
-679932365#0,9.501000,5.532000,7.654000,15.274000
-679932365#1,9.501000,5.532000,7.654000,15.274000
-679932365#2,9.501000,5.532000,7.654000,15.274000
-680095226,9.501000,5.532000,7.654000,15.274000
-68022822,9.501000,5.532000,7.654000,15.274000
-680246599,9.501000,5.532000,7.654000,15.274000
-680249601,9.501000,5.532000,7.654000,15.274000
-680253227#0,9.501000,5.532000,7.654000,15.274000
-680253227#1,9.501000,5.532000,7.654000,15.274000
-680253227#2,9.501000,5.532000,7.654000,15.274000
-68028615,9.501000,5.532000,7.654000,15.274000
-68028626,9.501000,5.532000,7.654000,15.274000
-68030099,9.501000,5.532000,7.654000,15.274000
-68030100,9.501000,5.532000,7.654000,15.274000
-68030101,9.501000,5.532000,7.654000,15.274000
-68030103#0,9.501000,5.532000,7.654000,15.274000
-68030103#1,9.501000,5.532000,7.654000,15.274000
-680467019,9.501000,5.532000,7.654000,15.274000
-680806205,9.501000,5.532000,7.654000,15.274000
-680811886#0,9.501000,5.532000,7.654000,15.274000
-680811886#1,9.501000,5.532000,7.654000,15.274000
-680811895,9.501000,5.532000,7.654000,15.274000
-680813035#0,9.501000,5.532000,7.654000,15.274000
-680813035#1,9.501000,5.532000,7.654000,15.274000
-680813035#2,9.501000,5.532000,7.654000,15.274000
-681004435,9.501000,5.532000,7.654000,15.274000
-681004436#0,9.501000,5.532000,7.654000,15.274000
-681004436#1,9.501000,5.532000,7.654000,15.274000
-681004437,9.501000,5.532000,7.654000,15.274000
-681004803,9.501000,5.532000,7.654000,15.274000
-681004869,9.501000,5.532000,7.654000,15.274000
-681005179,9.501000,5.532000,7.654000,15.274000
-681005180,9.501000,5.532000,7.654000,15.274000
-681005626,9.501000,5.532000,7.654000,15.274000
-681005627,9.501000,5.532000,7.654000,15.274000
-681005628,9.501000,5.532000,7.654000,15.274000
-681005629,9.501000,5.532000,7.654000,15.274000
-681005647,9.501000,5.532000,7.654000,15.274000
-681005649,9.501000,5.532000,7.654000,15.274000
-681276443#0,9.501000,5.532000,7.654000,15.274000
-681276443#1,9.501000,5.532000,7.654000,15.274000
-681276443#2,9.501000,5.532000,7.654000,15.274000
-681276443#3,9.501000,5.532000,7.654000,15.274000
-681276443#4,9.501000,5.532000,7.654000,15.274000
-681276443#5,9.501000,5.532000,7.654000,15.274000
-681276443#6,9.501000,5.532000,7.654000,15.274000
-681276714#0,9.501000,5.532000,7.654000,15.274000
-681276714#1,9.501000,5.532000,7.654000,15.274000
-681281027,9.501000,5.532000,7.654000,15.274000
-681281028#0,9.501000,5.532000,7.654000,15.274000
-681281028#1,9.501000,5.532000,7.654000,15.274000
-681281028#2,9.501000,5.532000,7.654000,15.274000
-681281030,9.501000,5.532000,7.654000,15.274000
-681281871#0,9.501000,5.532000,7.654000,15.274000
-681281871#1,9.501000,5.532000,7.654000,15.274000
-681281871#2,9.501000,5.532000,7.654000,15.274000
-681281871#3,9.501000,5.532000,7.654000,15.274000
-681324216#0,9.501000,5.532000,7.654000,15.274000
-681324216#1,9.501000,5.532000,7.654000,15.274000
-681324216#2,9.501000,5.532000,7.654000,15.274000
-681324216#3,9.501000,5.532000,7.654000,15.274000
-681324216#5,9.501000,5.532000,7.654000,15.274000
-681324216#6,9.501000,5.532000,7.654000,15.274000
-681324216#7,9.501000,5.532000,7.654000,15.274000
-681530529,9.501000,5.532000,7.654000,15.274000
-681657749,9.501000,5.532000,7.654000,15.274000
-681658648#0,9.501000,5.532000,7.654000,15.274000
-681658648#1,9.501000,5.532000,7.654000,15.274000
-681764414#0,9.501000,5.532000,7.654000,15.274000
-681764414#1,9.501000,5.532000,7.654000,15.274000
-681764414#2,9.501000,5.532000,7.654000,15.274000
-682173988#0,9.501000,5.532000,7.654000,15.274000
-682173988#1,9.501000,5.532000,7.654000,15.274000
-682173988#2,9.501000,5.532000,7.654000,15.274000
-682173988#3,9.501000,5.532000,7.654000,15.274000
-682177239,9.501000,5.532000,7.654000,15.274000
-682178072,9.501000,5.532000,7.654000,15.274000
-682178154,9.501000,5.532000,7.654000,15.274000
-683978617,9.501000,5.532000,7.654000,15.274000
-683978618,9.501000,5.532000,7.654000,15.274000
-683978619#0,9.501000,5.532000,7.654000,15.274000
-683978619#1,9.501000,5.532000,7.654000,15.274000
-683978620,9.501000,5.532000,7.654000,15.274000
-683978621,9.501000,5.532000,7.654000,15.274000
-683978622,9.501000,5.532000,7.654000,15.274000
-684607760,9.501000,5.532000,7.654000,15.274000
-684607763#0,9.501000,5.532000,7.654000,15.274000
-684607763#1,9.501000,5.532000,7.654000,15.274000
-684607763#2,9.501000,5.532000,7.654000,15.274000
-684607763#3,9.501000,5.532000,7.654000,15.274000
-685539696,9.501000,5.532000,7.654000,15.274000
-685539698,9.501000,5.532000,7.654000,15.274000
-6858369#0,9.501000,5.532000,7.654000,15.274000
-6858369#1,9.501000,5.532000,7.654000,15.274000
-686311279,9.501000,5.532000,7.654000,15.274000
-686373529#0,9.501000,5.532000,7.654000,15.274000
-686373529#1,9.501000,5.532000,7.654000,15.274000
-686373529#2,9.501000,5.532000,7.654000,15.274000
-686373529#3,9.501000,5.532000,7.654000,15.274000
-686373530,9.501000,5.532000,7.654000,15.274000
-686376947,9.501000,5.532000,7.654000,15.274000
-686376948,9.501000,5.532000,7.654000,15.274000
-686393704,9.501000,5.532000,7.654000,15.274000
-686393705,9.501000,5.532000,7.654000,15.274000
-68665874,9.501000,5.532000,7.654000,15.274000
-68730307,9.501000,5.532000,7.654000,15.274000
-68730308,9.501000,5.532000,7.654000,15.274000
-68730384,9.501000,5.532000,7.654000,15.274000
-68730732,9.501000,5.532000,7.654000,15.274000
-68730733,9.501000,5.532000,7.654000,15.274000
-68730993#0,9.501000,5.532000,7.654000,15.274000
-68730993#1,9.501000,5.532000,7.654000,15.274000
-68730994,9.501000,5.532000,7.654000,15.274000
-687332650,9.501000,5.532000,7.654000,15.274000
-68739835,9.501000,5.532000,7.654000,15.274000
-687471322,9.501000,5.532000,7.654000,15.274000
-687471324,9.501000,5.532000,7.654000,15.274000
-687633331,9.501000,5.532000,7.654000,15.274000
-687867573#0,9.501000,5.532000,7.654000,15.274000
-687867573#1,9.501000,5.532000,7.654000,15.274000
-687867576,9.501000,5.532000,7.654000,15.274000
-687883431#0,9.501000,5.532000,7.654000,15.274000
-687883431#1,9.501000,5.532000,7.654000,15.274000
-687883431#2,9.501000,5.532000,7.654000,15.274000
-687883431#3,9.501000,5.532000,7.654000,15.274000
-687883431#4,9.501000,5.532000,7.654000,15.274000
-687884781,9.501000,5.532000,7.654000,15.274000
-688001501,9.501000,5.532000,7.654000,15.274000
-688001502,9.501000,5.532000,7.654000,15.274000
-688001504,9.501000,5.532000,7.654000,15.274000
-688006046,9.501000,5.532000,7.654000,15.274000
-688012068,9.501000,5.532000,7.654000,15.274000
-688334740,9.501000,5.532000,7.654000,15.274000
-688334741,9.501000,5.532000,7.654000,15.274000
-68883404,9.501000,5.532000,7.654000,15.274000
-68883406,9.501000,5.532000,7.654000,15.274000
-68883407,9.501000,5.532000,7.654000,15.274000
-68883408,9.501000,5.532000,7.654000,15.274000
-689033354#0,9.501000,5.532000,7.654000,15.274000
-689033354#1,9.501000,5.532000,7.654000,15.274000
-689033354#2,9.501000,5.532000,7.654000,15.274000
-689033354#3,9.501000,5.532000,7.654000,15.274000
-689034153#0,9.501000,5.532000,7.654000,15.274000
-689034153#1,9.501000,5.532000,7.654000,15.274000
-690085582,9.501000,5.532000,7.654000,15.274000
-690086849#0,9.501000,5.532000,7.654000,15.274000
-690086849#1,9.501000,5.532000,7.654000,15.274000
-690086849#2,9.501000,5.532000,7.654000,15.274000
-690086849#3,9.501000,5.532000,7.654000,15.274000
-690086849#4,9.501000,5.532000,7.654000,15.274000
-690086849#5,9.501000,5.532000,7.654000,15.274000
-690371846#0,9.501000,5.532000,7.654000,15.274000
-690371846#1,9.501000,5.532000,7.654000,15.274000
-690371846#2,9.501000,5.532000,7.654000,15.274000
-69050378,9.501000,5.532000,7.654000,15.274000
-690824735#0,9.501000,5.532000,7.654000,15.274000
-690824735#1,9.501000,5.532000,7.654000,15.274000
-690824735#2,9.501000,5.532000,7.654000,15.274000
-690834842,9.501000,5.532000,7.654000,15.274000
-690926797,9.501000,5.532000,7.654000,15.274000
-691006183,9.501000,5.532000,7.654000,15.274000
-691277281,9.501000,5.532000,7.654000,15.274000
-6913521,9.501000,5.532000,7.654000,15.274000
-691547352,9.501000,5.532000,7.654000,15.274000
-691547353,9.501000,5.532000,7.654000,15.274000
-69216974#0,9.501000,5.532000,7.654000,15.274000
-69216974#1,9.501000,5.532000,7.654000,15.274000
-69217101#0,9.501000,5.532000,7.654000,15.274000
-69217101#1,9.501000,5.532000,7.654000,15.274000
-69217102,9.501000,5.532000,7.654000,15.274000
-69217103,9.501000,5.532000,7.654000,15.274000
-69217104,9.501000,5.532000,7.654000,15.274000
-692831144#0,9.501000,5.532000,7.654000,15.274000
-692831144#1,9.501000,5.532000,7.654000,15.274000
-692831147,9.501000,5.532000,7.654000,15.274000
-692834449,9.501000,5.532000,7.654000,15.274000
-692834825#0,9.501000,5.532000,7.654000,15.274000
-692834825#1,9.501000,5.532000,7.654000,15.274000
-692834825#2,9.501000,5.532000,7.654000,15.274000
-692834825#3,9.501000,5.532000,7.654000,15.274000
-6929545,9.501000,5.532000,7.654000,15.274000
-6929547#0,9.501000,5.532000,7.654000,15.274000
-6929547#1,9.501000,5.532000,7.654000,15.274000
-693294644,9.501000,5.532000,7.654000,15.274000
-693294649#0,9.501000,5.532000,7.654000,15.274000
-693294649#1,9.501000,5.532000,7.654000,15.274000
-693628457,9.501000,5.532000,7.654000,15.274000
-693628464,9.501000,5.532000,7.654000,15.274000
-693628472,9.501000,5.532000,7.654000,15.274000
-693647907#0,9.501000,5.532000,7.654000,15.274000
-693647907#1,9.501000,5.532000,7.654000,15.274000
-693647908,9.501000,5.532000,7.654000,15.274000
-694352949,9.501000,5.532000,7.654000,15.274000
-694838645,9.501000,5.532000,7.654000,15.274000
-694839518#0,9.501000,5.532000,7.654000,15.274000
-694839518#1,9.501000,5.532000,7.654000,15.274000
-694839518#2,9.501000,5.532000,7.654000,15.274000
-696558093#0,9.501000,5.532000,7.654000,15.274000
-696558093#1,9.501000,5.532000,7.654000,15.274000
-696558093#2,9.501000,5.532000,7.654000,15.274000
-696558093#3,9.501000,5.532000,7.654000,15.274000
-697247697#0,9.501000,5.532000,7.654000,15.274000
-697247697#1,9.501000,5.532000,7.654000,15.274000
-697247697#2,9.501000,5.532000,7.654000,15.274000
-697247697#3,9.501000,5.532000,7.654000,15.274000
-697247698#0,9.501000,5.532000,7.654000,15.274000
-697247698#1,9.501000,5.532000,7.654000,15.274000
-697247699,9.501000,5.532000,7.654000,15.274000
-697252913,9.501000,5.532000,7.654000,15.274000
-697261782,9.501000,5.532000,7.654000,15.274000
-697263673,9.501000,5.532000,7.654000,15.274000
-697890410,9.501000,5.532000,7.654000,15.274000
-699097040,9.501000,5.532000,7.654000,15.274000
-699097041,9.501000,5.532000,7.654000,15.274000
-699097043,9.501000,5.532000,7.654000,15.274000
-699126505#0,9.501000,5.532000,7.654000,15.274000
-699126505#1,9.501000,5.532000,7.654000,15.274000
-699132068,9.501000,5.532000,7.654000,15.274000
-699132070,9.501000,5.532000,7.654000,15.274000
-699132447#0,9.501000,5.532000,7.654000,15.274000
-699132447#1,9.501000,5.532000,7.654000,15.274000
-699132447#2,9.501000,5.532000,7.654000,15.274000
-699132449,9.501000,5.532000,7.654000,15.274000
-70068735,9.501000,5.532000,7.654000,15.274000
-70068736,9.501000,5.532000,7.654000,15.274000
-70854121,9.501000,5.532000,7.654000,15.274000
-70854123,9.501000,5.532000,7.654000,15.274000
-70854556#0,9.501000,5.532000,7.654000,15.274000
-70854556#1,9.501000,5.532000,7.654000,15.274000
-70854566,9.501000,5.532000,7.654000,15.274000
-70867208,9.501000,5.532000,7.654000,15.274000
-70867213,9.501000,5.532000,7.654000,15.274000
-70867217,9.501000,5.532000,7.654000,15.274000
-70867218,9.501000,5.532000,7.654000,15.274000
-71120391,9.501000,5.532000,7.654000,15.274000
-71120394,9.501000,5.532000,7.654000,15.274000
-71122738#0,9.501000,5.532000,7.654000,15.274000
-71122738#1,9.501000,5.532000,7.654000,15.274000
-71122740,9.501000,5.532000,7.654000,15.274000
-71122759,9.501000,5.532000,7.654000,15.274000
-71436054,9.501000,5.532000,7.654000,15.274000
-71510548#1,9.501000,5.532000,7.654000,15.274000
-71510549,9.501000,5.532000,7.654000,15.274000
-71511205#0,9.501000,5.532000,7.654000,15.274000
-71511205#1,9.501000,5.532000,7.654000,15.274000
-71511205#2,9.501000,5.532000,7.654000,15.274000
-72034429,9.501000,5.532000,7.654000,15.274000
-72034430,9.501000,5.532000,7.654000,15.274000
-72034434,9.501000,5.532000,7.654000,15.274000
-72056653,9.501000,5.532000,7.654000,15.274000
-72058120,9.501000,5.532000,7.654000,15.274000
-72058125#0,9.501000,5.532000,7.654000,15.274000
-72058125#1,9.501000,5.532000,7.654000,15.274000
-72232727,9.501000,5.532000,7.654000,15.274000
-72232796,9.501000,5.532000,7.654000,15.274000
-72232797,9.501000,5.532000,7.654000,15.274000
-72646639,9.501000,5.532000,7.654000,15.274000
-72650851#0,9.501000,5.532000,7.654000,15.274000
-72650851#1,9.501000,5.532000,7.654000,15.274000
-72879038,9.501000,5.532000,7.654000,15.274000
-72879039,9.501000,5.532000,7.654000,15.274000
-72879040,9.501000,5.532000,7.654000,15.274000
-72879041,9.501000,5.532000,7.654000,15.274000
-72880758,9.501000,5.532000,7.654000,15.274000
-72880759,9.501000,5.532000,7.654000,15.274000
-72880761,9.501000,5.532000,7.654000,15.274000
-73016054,9.501000,5.532000,7.654000,15.274000
-73018885,9.501000,5.532000,7.654000,15.274000
-73018893,9.501000,5.532000,7.654000,15.274000
-73018900#0,9.501000,5.532000,7.654000,15.274000
-73018900#1,9.501000,5.532000,7.654000,15.274000
-73018900#2,9.501000,5.532000,7.654000,15.274000
-73018900#3,9.501000,5.532000,7.654000,15.274000
-73018900#4,9.501000,5.532000,7.654000,15.274000
-73018915,9.501000,5.532000,7.654000,15.274000
-73342925,9.501000,5.532000,7.654000,15.274000
-73352668,9.501000,5.532000,7.654000,15.274000
-73388118#0,9.501000,5.532000,7.654000,15.274000
-73388118#1,9.501000,5.532000,7.654000,15.274000
-73388118#2,9.501000,5.532000,7.654000,15.274000
-73427436,9.501000,5.532000,7.654000,15.274000
-73427459,9.501000,5.532000,7.654000,15.274000
-74011593,9.501000,5.532000,7.654000,15.274000
-74012066#0,9.501000,5.532000,7.654000,15.274000
-74012066#1,9.501000,5.532000,7.654000,15.274000
-74012066#2,9.501000,5.532000,7.654000,15.274000
-74012066#3,9.501000,5.532000,7.654000,15.274000
-74012073,9.501000,5.532000,7.654000,15.274000
-74155046,9.501000,5.532000,7.654000,15.274000
-74167678,9.501000,5.532000,7.654000,15.274000
-74167680,9.501000,5.532000,7.654000,15.274000
-74167879,9.501000,5.532000,7.654000,15.274000
-74478217,9.501000,5.532000,7.654000,15.274000
-74478218#0,9.501000,5.532000,7.654000,15.274000
-74478218#1,9.501000,5.532000,7.654000,15.274000
-74661958,9.501000,5.532000,7.654000,15.274000
-74662512,9.501000,5.532000,7.654000,15.274000
-74662513,9.501000,5.532000,7.654000,15.274000
-74663013,9.501000,5.532000,7.654000,15.274000
-74663667,9.501000,5.532000,7.654000,15.274000
-74663669,9.501000,5.532000,7.654000,15.274000
-74664003,9.501000,5.532000,7.654000,15.274000
-74763335#0,9.501000,5.532000,7.654000,15.274000
-74763335#1,9.501000,5.532000,7.654000,15.274000
-74763335#2,9.501000,5.532000,7.654000,15.274000
-74764815,9.501000,5.532000,7.654000,15.274000
-74865693#0,9.501000,5.532000,7.654000,15.274000
-74865693#1,9.501000,5.532000,7.654000,15.274000
-74865693#2,9.501000,5.532000,7.654000,15.274000
-74865693#3,9.501000,5.532000,7.654000,15.274000
-74865693#5,9.501000,5.532000,7.654000,15.274000
-75392995#0,9.501000,5.532000,7.654000,15.274000
-75392995#1,9.501000,5.532000,7.654000,15.274000
-75592615#0,9.501000,5.532000,7.654000,15.274000
-75592615#1,9.501000,5.532000,7.654000,15.274000
-75636211,9.501000,5.532000,7.654000,15.274000
-75668643,9.501000,5.532000,7.654000,15.274000
-75668645#0,9.501000,5.532000,7.654000,15.274000
-75668645#1,9.501000,5.532000,7.654000,15.274000
-75668650,9.501000,5.532000,7.654000,15.274000
-76371089#0,9.501000,5.532000,7.654000,15.274000
-76371089#1,9.501000,5.532000,7.654000,15.274000
-76371091,9.501000,5.532000,7.654000,15.274000
-76371833,9.501000,5.532000,7.654000,15.274000
-76371834,9.501000,5.532000,7.654000,15.274000
-76371835#0,9.501000,5.532000,7.654000,15.274000
-76371835#1,9.501000,5.532000,7.654000,15.274000
-76371836,9.501000,5.532000,7.654000,15.274000
-76374561,9.501000,5.532000,7.654000,15.274000
-76374562,9.501000,5.532000,7.654000,15.274000
-76374563,9.501000,5.532000,7.654000,15.274000
-76374564,9.501000,5.532000,7.654000,15.274000
-76374565#0,9.501000,5.532000,7.654000,15.274000
-76374565#1,9.501000,5.532000,7.654000,15.274000
-76374565#2,9.501000,5.532000,7.654000,15.274000
-76374566,9.501000,5.532000,7.654000,15.274000
-76375211#0,9.501000,5.532000,7.654000,15.274000
-76375211#1,9.501000,5.532000,7.654000,15.274000
-76378006,9.501000,5.532000,7.654000,15.274000
-76585148,9.501000,5.532000,7.654000,15.274000
-76692244#0,9.501000,5.532000,7.654000,15.274000
-76692244#1,9.501000,5.532000,7.654000,15.274000
-76841144,9.501000,5.532000,7.654000,15.274000
-76842604,9.501000,5.532000,7.654000,15.274000
-76845890,9.501000,5.532000,7.654000,15.274000
-76845891,9.501000,5.532000,7.654000,15.274000
-76848432,9.501000,5.532000,7.654000,15.274000
-76865233,9.501000,5.532000,7.654000,15.274000
-77111472#0,9.501000,5.532000,7.654000,15.274000
-77111472#1,9.501000,5.532000,7.654000,15.274000
-77479464,9.501000,5.532000,7.654000,15.274000
-77874195,9.501000,5.532000,7.654000,15.274000
-78434005,9.501000,5.532000,7.654000,15.274000
-78444330,9.501000,5.532000,7.654000,15.274000
-78444359,9.501000,5.532000,7.654000,15.274000
-7854722,9.501000,5.532000,7.654000,15.274000
-79080367,9.501000,5.532000,7.654000,15.274000
-79308655#0,9.501000,5.532000,7.654000,15.274000
-79308655#1,9.501000,5.532000,7.654000,15.274000
-79308655#2,9.501000,5.532000,7.654000,15.274000
-79321277#0,9.501000,5.532000,7.654000,15.274000
-79321277#1,9.501000,5.532000,7.654000,15.274000
-7970626,9.501000,5.532000,7.654000,15.274000
-7970642,9.501000,5.532000,7.654000,15.274000
-79735036,9.501000,5.532000,7.654000,15.274000
-79735040,9.501000,5.532000,7.654000,15.274000
-79735067,9.501000,5.532000,7.654000,15.274000
-79735073,9.501000,5.532000,7.654000,15.274000
-79735076,9.501000,5.532000,7.654000,15.274000
-7975503,9.501000,5.532000,7.654000,15.274000
-7997633,9.501000,5.532000,7.654000,15.274000
-7997634,9.501000,5.532000,7.654000,15.274000
-7997643#0,9.501000,5.532000,7.654000,15.274000
-7997643#1,9.501000,5.532000,7.654000,15.274000
-7997643#2,9.501000,5.532000,7.654000,15.274000
-7997644#0,9.501000,5.532000,7.654000,15.274000
-7997644#2,9.501000,5.532000,7.654000,15.274000
-7997648,9.501000,5.532000,7.654000,15.274000
-7997654#0,9.501000,5.532000,7.654000,15.274000
-7997654#1,9.501000,5.532000,7.654000,15.274000
-7997658,9.501000,5.532000,7.654000,15.274000
-7997738#0,9.501000,5.532000,7.654000,15.274000
-7997738#1,9.501000,5.532000,7.654000,15.274000
-7997738#2,9.501000,5.532000,7.654000,15.274000
-7998216#0,9.501000,5.532000,7.654000,15.274000
-7998216#1,9.501000,5.532000,7.654000,15.274000
-7998286,9.501000,5.532000,7.654000,15.274000
-7998301#0,9.501000,5.532000,7.654000,15.274000
-7998301#1,9.501000,5.532000,7.654000,15.274000
-7998301#2,9.501000,5.532000,7.654000,15.274000
-7998308,9.501000,5.532000,7.654000,15.274000
-7998311,9.501000,5.532000,7.654000,15.274000
-7998312#0,9.501000,5.532000,7.654000,15.274000
-7998312#1,9.501000,5.532000,7.654000,15.274000
-7998313,9.501000,5.532000,7.654000,15.274000
-7998463,9.501000,5.532000,7.654000,15.274000
-8020671,9.501000,5.532000,7.654000,15.274000
-8020673#0,9.501000,5.532000,7.654000,15.274000
-8020673#1,9.501000,5.532000,7.654000,15.274000
-8020673#2,9.501000,5.532000,7.654000,15.274000
-8020674,9.501000,5.532000,7.654000,15.274000
-8020675#0,9.501000,5.532000,7.654000,15.274000
-8020675#1,9.501000,5.532000,7.654000,15.274000
-8022068#0,9.501000,5.532000,7.654000,15.274000
-8022068#1,9.501000,5.532000,7.654000,15.274000
-8022068#2,9.501000,5.532000,7.654000,15.274000
-8022068#3,9.501000,5.532000,7.654000,15.274000
-8022068#4,9.501000,5.532000,7.654000,15.274000
-8028090,9.501000,5.532000,7.654000,15.274000
-8028091#0,9.501000,5.532000,7.654000,15.274000
-8028091#1,9.501000,5.532000,7.654000,15.274000
-8028092,9.501000,5.532000,7.654000,15.274000
